"yearID","countyid","sourceTypeID","pop"
"2033","49031","43","5.81802"
"2034","49031","43","5.89871"
"2035","49031","43","5.98053"
"2036","49031","43","6.06348"
"2037","49031","43","6.14758"
"2038","49031","43","6.23285"
"2039","49031","43","6.3193"
"2040","49031","43","6.40695"
"2041","49031","43","6.49581"
"2042","49031","43","6.58591"
"2043","49031","43","6.67725"
"2044","49031","43","6.76987"
"2045","49031","43","6.86377"
"2046","49031","43","6.95897"
"2047","49031","43","7.05549"
"2048","49031","43","7.15335"
"2049","49031","43","7.25256"
"2050","49031","43","7.35316"
"2051","49031","43","7.45515"
"2052","49031","43","7.55855"
"2053","49031","43","7.66339"
"2054","49031","43","7.76968"
"2055","49031","43","7.87744"
"2056","49031","43","7.9867"
"2057","49031","43","8.09748"
"2058","49031","43","8.20979"
"2059","49031","43","8.32366"
"2060","49031","43","8.43911"
"2014","49031","51","1"
"2015","49031","51","1"
"2016","49031","51","1"
"2017","49031","51","1"
"2018","49031","51","1"
"2019","49031","51","1"
"2020","49031","51","1"
"2021","49031","51","1"
"2022","49031","51","1"
"2023","49031","51","1.01856"
"2024","49031","51","1.03745"
"2025","49031","51","1.0567"
"2026","49031","51","1.07631"
"2027","49031","51","1.09628"
"2028","49031","51","1.11662"
"2029","49031","51","1.13734"
"2030","49031","51","1.15845"
"2031","49031","51","1.17994"
"2032","49031","51","1.20184"
"2033","49031","51","1.22414"
"2034","49031","51","1.24685"
"2035","49031","51","1.26998"
"2036","49031","51","1.29355"
"2037","49031","51","1.31755"
"2038","49031","51","1.342"
"2039","49031","51","1.3669"
"2040","49031","51","1.39226"
"2041","49031","51","1.4181"
"2042","49031","51","1.44441"
"2043","49031","51","1.47121"
"2044","49031","51","1.49851"
"2045","49031","51","1.52631"
"2046","49031","51","1.55463"
"2047","49031","51","1.58348"
"2048","49031","51","1.61286"
"2049","49031","51","1.64279"
"2050","49031","51","1.67327"
"2051","49031","51","1.70432"
"2052","49031","51","1.73594"
"2053","49031","51","1.76815"
"2054","49031","51","1.80096"
"2055","49031","51","1.83438"
"2056","49031","51","1.86841"
"2057","49031","51","1.90308"
"2058","49031","51","1.93839"
"2059","49031","51","1.97436"
"2060","49031","51","2.01099"
"2014","49031","52","66"
"2015","49031","52","69"
"2016","49031","52","78"
"2017","49031","52","80"
"2018","49031","52","103"
"2019","49031","52","115"
"2020","49031","52","125"
"2021","49031","52","128"
"2022","49031","52","140"
"2023","49031","52","142.598"
"2024","49031","52","145.244"
"2025","49031","52","147.939"
"2026","49031","52","150.684"
"2027","49031","52","153.48"
"2028","49031","52","156.327"
"2029","49031","52","159.228"
"2030","49031","52","162.183"
"2031","49031","52","165.192"
"2032","49031","52","168.257"
"2033","49031","52","171.379"
"2034","49031","52","174.559"
"2035","49031","52","177.798"
"2036","49031","52","181.097"
"2037","49031","52","184.457"
"2038","49031","52","187.88"
"2039","49031","52","191.366"
"2040","49031","52","194.917"
"2041","49031","52","198.534"
"2042","49031","52","202.218"
"2043","49031","52","205.97"
"2044","49031","52","209.792"
"2045","49031","52","213.684"
"2046","49031","52","217.649"
"2047","49031","52","221.688"
"2048","49031","52","225.801"
"2049","49031","52","229.991"
"2050","49031","52","234.259"
"2051","49031","52","238.605"
"2052","49031","52","243.033"
"2053","49031","52","247.542"
"2054","49031","52","252.135"
"2055","49031","52","256.814"
"2056","49031","52","261.579"
"2057","49031","52","266.433"
"2058","49031","52","271.376"
"2059","49031","52","276.412"
"2060","49031","52","281.54"
"2014","49031","53","4"
"2015","49031","53","6"
"2016","49031","53","7"
"2017","49031","53","9"
"2018","49031","53","12"
"2019","49031","53","21"
"2020","49031","53","24"
"2021","49031","53","27"
"2022","49031","53","27"
"2023","49031","53","27.501"
"2024","49031","53","28.0113"
"2025","49031","53","28.531"
"2026","49031","53","29.0604"
"2027","49031","53","29.5996"
"2028","49031","53","30.1488"
"2029","49031","53","30.7083"
"2030","49031","53","31.278"
"2031","49031","53","31.8584"
"2032","49031","53","32.4495"
"2033","49031","53","33.0516"
"2034","49031","53","33.6649"
"2035","49031","53","34.2896"
"2036","49031","53","34.9258"
"2037","49031","53","35.5739"
"2038","49031","53","36.2339"
"2039","49031","53","36.9062"
"2040","49031","53","37.591"
"2041","49031","53","38.2885"
"2042","49031","53","38.999"
"2043","49031","53","39.7226"
"2044","49031","53","40.4597"
"2045","49031","53","41.2104"
"2046","49031","53","41.9751"
"2047","49031","53","42.7539"
"2048","49031","53","43.5472"
"2049","49031","53","44.3552"
"2050","49031","53","45.1782"
"2051","49031","53","46.0165"
"2052","49031","53","46.8703"
"2053","49031","53","47.74"
"2054","49031","53","48.6258"
"2055","49031","53","49.5281"
"2056","49031","53","50.4471"
"2057","49031","53","51.3831"
"2058","49031","53","52.3365"
"2059","49031","53","53.3076"
"2060","49031","53","54.2968"
"2014","49031","54","5"
"2015","49031","54","5"
"2016","49031","54","7"
"2017","49031","54","7"
"2018","49031","54","6"
"2019","49031","54","6"
"2020","49031","54","14"
"2021","49031","54","19"
"2022","49031","54","21"
"2023","49031","54","21.3897"
"2024","49031","54","21.7865"
"2025","49031","54","22.1908"
"2026","49031","54","22.6026"
"2027","49031","54","23.0219"
"2028","49031","54","23.4491"
"2029","49031","54","23.8842"
"2030","49031","54","24.3274"
"2031","49031","54","24.7788"
"2032","49031","54","25.2386"
"2033","49031","54","25.7069"
"2034","49031","54","26.1839"
"2035","49031","54","26.6697"
"2036","49031","54","27.1646"
"2037","49031","54","27.6686"
"2038","49031","54","28.182"
"2039","49031","54","28.7049"
"2040","49031","54","29.2376"
"2041","49031","54","29.7801"
"2042","49031","54","30.3326"
"2043","49031","54","30.8955"
"2044","49031","54","31.4687"
"2045","49031","54","32.0526"
"2046","49031","54","32.6474"
"2047","49031","54","33.2532"
"2048","49031","54","33.8702"
"2049","49031","54","34.4986"
"2050","49031","54","35.1388"
"2051","49031","54","35.7908"
"2052","49031","54","36.4549"
"2053","49031","54","37.1313"
"2054","49031","54","37.8203"
"2055","49031","54","38.522"
"2056","49031","54","39.2368"
"2057","49031","54","39.9649"
"2058","49031","54","40.7064"
"2059","49031","54","41.4617"
"2060","49031","54","42.2311"
"2014","49031","61","25"
"2015","49031","61","21"
"2016","49031","61","24"
"2017","49031","61","23"
"2018","49031","61","29"
"2019","49031","61","35"
"2020","49031","61","41"
"2021","49031","61","37"
"2022","49031","61","44"
"2023","49031","61","44.2015"
"2024","49031","61","44.404"
"2025","49031","61","44.6074"
"2026","49031","61","44.8117"
"2027","49031","61","45.017"
"2028","49031","61","45.2232"
"2029","49031","61","45.4303"
"2030","49031","61","45.6384"
"2031","49031","61","45.8475"
"2032","49031","61","46.0575"
"2033","49031","61","46.2684"
"2034","49031","61","46.4804"
"2035","49031","61","46.6933"
"2036","49031","61","46.9071"
"2037","49031","61","47.122"
"2038","49031","61","47.3378"
"2039","49031","61","47.5547"
"2040","49031","61","47.7725"
"2041","49031","61","47.9913"
"2042","49031","61","48.2111"
"2043","49031","61","48.4319"
"2044","49031","61","48.6538"
"2045","49031","61","48.8766"
"2046","49031","61","49.1005"
"2047","49031","61","49.3254"
"2048","49031","61","49.5514"
"2049","49031","61","49.7783"
"2050","49031","61","50.0063"
"2051","49031","61","50.2354"
"2052","49031","61","50.4655"
"2053","49031","61","50.6966"
"2054","49031","61","50.9289"
"2055","49031","61","51.1621"
"2056","49031","61","51.3965"
"2057","49031","61","51.6319"
"2058","49031","61","51.8684"
"2059","49031","61","52.106"
"2060","49031","61","52.3447"
"2014","49031","62","14"
"2015","49031","62","12"
"2016","49031","62","14"
"2017","49031","62","13"
"2018","49031","62","16"
"2019","49031","62","20"
"2020","49031","62","22"
"2021","49031","62","21"
"2022","49031","62","25"
"2023","49031","62","25.1145"
"2024","49031","62","25.2295"
"2025","49031","62","25.3451"
"2026","49031","62","25.4612"
"2027","49031","62","25.5778"
"2028","49031","62","25.695"
"2029","49031","62","25.8127"
"2030","49031","62","25.9309"
"2031","49031","62","26.0497"
"2032","49031","62","26.169"
"2033","49031","62","26.2889"
"2034","49031","62","26.4093"
"2035","49031","62","26.5302"
"2036","49031","62","26.6517"
"2037","49031","62","26.7738"
"2038","49031","62","26.8965"
"2039","49031","62","27.0197"
"2040","49031","62","27.1434"
"2041","49031","62","27.2677"
"2042","49031","62","27.3926"
"2043","49031","62","27.5181"
"2044","49031","62","27.6441"
"2045","49031","62","27.7708"
"2046","49031","62","27.898"
"2047","49031","62","28.0258"
"2048","49031","62","28.1541"
"2049","49031","62","28.2831"
"2050","49031","62","28.4126"
"2051","49031","62","28.5428"
"2052","49031","62","28.6735"
"2053","49031","62","28.8048"
"2054","49031","62","28.9368"
"2055","49031","62","29.0693"
"2056","49031","62","29.2025"
"2057","49031","62","29.3362"
"2058","49031","62","29.4706"
"2059","49031","62","29.6056"
"2060","49031","62","29.7412"
"2014","49033","11","62"
"2015","49033","11","58"
"2016","49033","11","50"
"2017","49033","11","59"
"2018","49033","11","72"
"2019","49033","11","79"
"2020","49033","11","89"
"2021","49033","11","103"
"2022","49033","11","110"
"2023","49033","11","110.531"
"2024","49033","11","111.064"
"2025","49033","11","111.6"
"2026","49033","11","112.139"
"2027","49033","11","112.68"
"2028","49033","11","113.224"
"2029","49033","11","113.77"
"2030","49033","11","114.319"
"2031","49033","11","114.871"
"2032","49033","11","115.425"
"2033","49033","11","115.982"
"2034","49033","11","116.542"
"2035","49033","11","117.104"
"2036","49033","11","117.669"
"2037","49033","11","118.237"
"2038","49033","11","118.807"
"2039","49033","11","119.381"
"2040","49033","11","119.957"
"2041","49033","11","120.536"
"2042","49033","11","121.117"
"2043","49033","11","121.702"
"2044","49033","11","122.289"
"2045","49033","11","122.879"
"2046","49033","11","123.472"
"2047","49033","11","124.068"
"2048","49033","11","124.667"
"2049","49033","11","125.268"
"2050","49033","11","125.873"
"2051","49033","11","126.48"
"2052","49033","11","127.09"
"2053","49033","11","127.704"
"2054","49033","11","128.32"
"2055","49033","11","128.939"
"2056","49033","11","129.561"
"2057","49033","11","130.187"
"2058","49033","11","130.815"
"2059","49033","11","131.446"
"2060","49033","11","132.08"
"2014","49033","21","964"
"2015","49033","21","916"
"2016","49033","21","866"
"2017","49033","21","781"
"2018","49033","21","851"
"2019","49033","21","669"
"2020","49033","21","628"
"2021","49033","21","644"
"2022","49033","21","646"
"2023","49033","21","639.011"
"2024","49033","21","632.097"
"2025","49033","21","625.258"
"2026","49033","21","618.493"
"2027","49033","21","611.801"
"2028","49033","21","605.182"
"2029","49033","21","598.634"
"2030","49033","21","592.158"
"2031","49033","21","585.751"
"2032","49033","21","579.413"
"2033","49033","21","573.144"
"2034","49033","21","566.943"
"2035","49033","21","560.809"
"2036","49033","21","554.742"
"2037","49033","21","548.74"
"2038","49033","21","542.803"
"2039","49033","21","536.93"
"2040","49033","21","531.121"
"2041","49033","21","525.374"
"2042","49033","21","519.69"
"2043","49033","21","514.067"
"2044","49033","21","508.506"
"2045","49033","21","503.004"
"2046","49033","21","497.562"
"2047","49033","21","492.178"
"2048","49033","21","486.853"
"2049","49033","21","481.586"
"2050","49033","21","476.375"
"2051","49033","21","471.221"
"2052","49033","21","466.123"
"2053","49033","21","461.08"
"2054","49033","21","456.091"
"2055","49033","21","451.157"
"2056","49033","21","446.275"
"2057","49033","21","441.447"
"2058","49033","21","436.671"
"2059","49033","21","431.946"
"2060","49033","21","427.273"
"2014","49033","31","1410"
"2015","49033","31","1505"
"2016","49033","31","1600"
"2017","49033","31","1628"
"2018","49033","31","1927"
"2019","49033","31","2215"
"2020","49033","31","2235"
"2021","49033","31","2435"
"2022","49033","31","2619"
"2023","49033","31","2653.14"
"2024","49033","31","2687.72"
"2025","49033","31","2722.75"
"2026","49033","31","2758.24"
"2027","49033","31","2794.19"
"2028","49033","31","2830.61"
"2029","49033","31","2867.51"
"2030","49033","31","2904.88"
"2031","49033","31","2942.75"
"2032","49033","31","2981.1"
"2033","49033","31","3019.96"
"2034","49033","31","3059.32"
"2035","49033","31","3099.2"
"2036","49033","31","3139.6"
"2037","49033","31","3180.52"
"2038","49033","31","3221.98"
"2039","49033","31","3263.97"
"2040","49033","31","3306.52"
"2041","49033","31","3349.61"
"2042","49033","31","3393.27"
"2043","49033","31","3437.5"
"2044","49033","31","3482.31"
"2045","49033","31","3527.7"
"2046","49033","31","3573.68"
"2047","49033","31","3620.26"
"2048","49033","31","3667.45"
"2049","49033","31","3715.25"
"2050","49033","31","3763.68"
"2051","49033","31","3812.73"
"2052","49033","31","3862.43"
"2053","49033","31","3912.77"
"2054","49033","31","3963.77"
"2055","49033","31","4015.44"
"2056","49033","31","4067.78"
"2057","49033","31","4120.8"
"2058","49033","31","4174.51"
"2059","49033","31","4228.92"
"2060","49033","31","4284.04"
"2014","49033","32","121"
"2015","49033","32","131"
"2016","49033","32","140"
"2017","49033","32","142"
"2018","49033","32","167"
"2019","49033","32","177"
"2020","49033","32","181"
"2021","49033","32","199"
"2022","49033","32","214"
"2023","49033","32","216.789"
"2024","49033","32","219.615"
"2025","49033","32","222.478"
"2026","49033","32","225.377"
"2027","49033","32","228.315"
"2028","49033","32","231.291"
"2029","49033","32","234.306"
"2030","49033","32","237.36"
"2031","49033","32","240.454"
"2032","49033","32","243.588"
"2033","49033","32","246.763"
"2034","49033","32","249.979"
"2035","49033","32","253.237"
"2036","49033","32","256.538"
"2037","49033","32","259.882"
"2038","49033","32","263.269"
"2039","49033","32","266.701"
"2040","49033","32","270.177"
"2041","49033","32","273.699"
"2042","49033","32","277.266"
"2043","49033","32","280.88"
"2044","49033","32","284.541"
"2045","49033","32","288.25"
"2046","49033","32","292.007"
"2047","49033","32","295.813"
"2048","49033","32","299.669"
"2049","49033","32","303.575"
"2050","49033","32","307.532"
"2051","49033","32","311.54"
"2052","49033","32","315.601"
"2053","49033","32","319.715"
"2054","49033","32","323.882"
"2055","49033","32","328.103"
"2056","49033","32","332.38"
"2057","49033","32","336.712"
"2058","49033","32","341.101"
"2059","49033","32","345.547"
"2060","49033","32","350.051"
"2014","49033","41","3"
"2015","49033","41","3"
"2016","49033","41","4"
"2017","49033","41","4"
"2018","49033","41","4"
"2019","49033","41","5"
"2020","49033","41","6"
"2021","49033","41","6"
"2022","49033","41","7"
"2023","49033","41","7.09709"
"2024","49033","41","7.19553"
"2025","49033","41","7.29533"
"2026","49033","41","7.39652"
"2027","49033","41","7.49911"
"2028","49033","41","7.60312"
"2029","49033","41","7.70858"
"2030","49033","41","7.81549"
"2031","49033","41","7.9239"
"2032","49033","41","8.0338"
"2033","49033","41","8.14523"
"2034","49033","41","8.25821"
"2035","49033","41","8.37275"
"2036","49033","41","8.48888"
"2037","49033","41","8.60662"
"2038","49033","41","8.72599"
"2039","49033","41","8.84702"
"2040","49033","41","8.96973"
"2041","49033","41","9.09414"
"2042","49033","41","9.22028"
"2043","49033","41","9.34817"
"2044","49033","41","9.47783"
"2045","49033","41","9.60928"
"2046","49033","41","9.74257"
"2047","49033","41","9.8777"
"2048","49033","41","10.0147"
"2049","49033","41","10.1536"
"2050","49033","41","10.2944"
"2051","49033","41","10.4372"
"2052","49033","41","10.582"
"2053","49033","41","10.7288"
"2054","49033","41","10.8776"
"2055","49033","41","11.0284"
"2056","49033","41","11.1814"
"2057","49033","41","11.3365"
"2058","49033","41","11.4937"
"2059","49033","41","11.6531"
"2060","49033","41","11.8148"
"2014","49033","42","0"
"2015","49033","42","1"
"2016","49033","42","1"
"2017","49033","42","0"
"2018","49033","42","1"
"2019","49033","42","1"
"2020","49033","42","1"
"2021","49033","42","1"
"2022","49033","42","1"
"2023","49033","42","1.01387"
"2024","49033","42","1.02793"
"2025","49033","42","1.04219"
"2026","49033","42","1.05664"
"2027","49033","42","1.0713"
"2028","49033","42","1.08616"
"2029","49033","42","1.10122"
"2030","49033","42","1.1165"
"2031","49033","42","1.13198"
"2032","49033","42","1.14768"
"2033","49033","42","1.1636"
"2034","49033","42","1.17974"
"2035","49033","42","1.19611"
"2036","49033","42","1.2127"
"2037","49033","42","1.22952"
"2038","49033","42","1.24657"
"2039","49033","42","1.26386"
"2040","49033","42","1.28139"
"2041","49033","42","1.29916"
"2042","49033","42","1.31718"
"2043","49033","42","1.33545"
"2044","49033","42","1.35397"
"2045","49033","42","1.37275"
"2046","49033","42","1.39179"
"2047","49033","42","1.4111"
"2048","49033","42","1.43067"
"2049","49033","42","1.45051"
"2050","49033","42","1.47063"
"2051","49033","42","1.49103"
"2052","49033","42","1.51171"
"2053","49033","42","1.53267"
"2054","49033","42","1.55393"
"2055","49033","42","1.57549"
"2056","49033","42","1.59734"
"2057","49033","42","1.61949"
"2058","49033","42","1.64196"
"2059","49033","42","1.66473"
"2060","49033","42","1.68782"
"2014","49033","43","6"
"2015","49033","43","6"
"2016","49033","43","6"
"2017","49033","43","5"
"2018","49033","43","6"
"2019","49033","43","7"
"2020","49033","43","8"
"2021","49033","43","9"
"2022","49033","43","10"
"2023","49033","43","10.1387"
"2024","49033","43","10.2793"
"2025","49033","43","10.4219"
"2026","49033","43","10.5665"
"2027","49033","43","10.713"
"2028","49033","43","10.8616"
"2029","49033","43","11.0123"
"2030","49033","43","11.165"
"2031","49033","43","11.3199"
"2032","49033","43","11.4769"
"2033","49033","43","11.6361"
"2034","49033","43","11.7974"
"2035","49033","43","11.9611"
"2036","49033","43","12.127"
"2037","49033","43","12.2952"
"2038","49033","43","12.4657"
"2039","49033","43","12.6386"
"2040","49033","43","12.8139"
"2041","49033","43","12.9917"
"2042","49033","43","13.1718"
"2043","49033","43","13.3545"
"2044","49033","43","13.5398"
"2045","49033","43","13.7276"
"2046","49033","43","13.918"
"2047","49033","43","14.111"
"2048","49033","43","14.3067"
"2049","49033","43","14.5052"
"2050","49033","43","14.7064"
"2051","49033","43","14.9103"
"2052","49033","43","15.1172"
"2053","49033","43","15.3268"
"2054","49033","43","15.5394"
"2055","49033","43","15.755"
"2056","49033","43","15.9735"
"2057","49033","43","16.195"
"2058","49033","43","16.4197"
"2059","49033","43","16.6474"
"2060","49033","43","16.8783"
"2014","49033","51","1"
"2015","49033","51","1"
"2016","49033","51","1"
"2017","49033","51","1"
"2018","49033","51","1"
"2019","49033","51","1"
"2020","49033","51","1"
"2021","49033","51","1"
"2022","49033","51","2"
"2023","49033","51","2.03711"
"2024","49033","51","2.07491"
"2025","49033","51","2.11341"
"2026","49033","51","2.15262"
"2027","49033","51","2.19256"
"2028","49033","51","2.23325"
"2029","49033","51","2.27469"
"2030","49033","51","2.31689"
"2031","49033","51","2.35988"
"2032","49033","51","2.40367"
"2033","49033","51","2.44827"
"2034","49033","51","2.4937"
"2035","49033","51","2.53997"
"2036","49033","51","2.5871"
"2037","49033","51","2.6351"
"2038","49033","51","2.684"
"2039","49033","51","2.7338"
"2040","49033","51","2.78452"
"2041","49033","51","2.83619"
"2042","49033","51","2.88882"
"2043","49033","51","2.94242"
"2044","49033","51","2.99701"
"2045","49033","51","3.05262"
"2046","49033","51","3.10927"
"2047","49033","51","3.16696"
"2048","49033","51","3.22572"
"2049","49033","51","3.28557"
"2050","49033","51","3.34654"
"2051","49033","51","3.40863"
"2052","49033","51","3.47188"
"2053","49033","51","3.5363"
"2054","49033","51","3.60192"
"2055","49033","51","3.66875"
"2056","49033","51","3.73683"
"2057","49033","51","3.80616"
"2058","49033","51","3.87679"
"2059","49033","51","3.94872"
"2060","49033","51","4.02199"
"2014","49033","52","100"
"2015","49033","52","111"
"2016","49033","52","119"
"2017","49033","52","121"
"2018","49033","52","159"
"2019","49033","52","172"
"2020","49033","52","177"
"2021","49033","52","205"
"2022","49033","52","224"
"2023","49033","52","228.156"
"2024","49033","52","232.39"
"2025","49033","52","236.702"
"2026","49033","52","241.094"
"2027","49033","52","245.567"
"2028","49033","52","250.124"
"2029","49033","52","254.765"
"2030","49033","52","259.492"
"2031","49033","52","264.307"
"2032","49033","52","269.211"
"2033","49033","52","274.207"
"2034","49033","52","279.294"
"2035","49033","52","284.477"
"2036","49033","52","289.755"
"2037","49033","52","295.132"
"2038","49033","52","300.608"
"2039","49033","52","306.186"
"2040","49033","52","311.867"
"2041","49033","52","317.654"
"2042","49033","52","323.548"
"2043","49033","52","329.551"
"2044","49033","52","335.666"
"2045","49033","52","341.894"
"2046","49033","52","348.238"
"2047","49033","52","354.7"
"2048","49033","52","361.281"
"2049","49033","52","367.985"
"2050","49033","52","374.813"
"2051","49033","52","381.768"
"2052","49033","52","388.851"
"2053","49033","52","396.067"
"2054","49033","52","403.416"
"2055","49033","52","410.901"
"2056","49033","52","418.525"
"2057","49033","52","426.291"
"2058","49033","52","434.201"
"2059","49033","52","442.258"
"2060","49033","52","450.464"
"2014","49033","53","7"
"2015","49033","53","9"
"2016","49033","53","13"
"2017","49033","53","15"
"2018","49033","53","21"
"2019","49033","53","38"
"2020","49033","53","40"
"2021","49033","53","49"
"2022","49033","53","51"
"2023","49033","53","51.9463"
"2024","49033","53","52.9102"
"2025","49033","53","53.8919"
"2026","49033","53","54.8919"
"2027","49033","53","55.9104"
"2028","49033","53","56.9478"
"2029","49033","53","58.0045"
"2030","49033","53","59.0808"
"2031","49033","53","60.177"
"2032","49033","53","61.2936"
"2033","49033","53","62.4309"
"2034","49033","53","63.5894"
"2035","49033","53","64.7693"
"2036","49033","53","65.9711"
"2037","49033","53","67.1952"
"2038","49033","53","68.442"
"2039","49033","53","69.7119"
"2040","49033","53","71.0054"
"2041","49033","53","72.3229"
"2042","49033","53","73.6649"
"2043","49033","53","75.0318"
"2044","49033","53","76.424"
"2045","49033","53","77.842"
"2046","49033","53","79.2864"
"2047","49033","53","80.7576"
"2048","49033","53","82.256"
"2049","49033","53","83.7823"
"2050","49033","53","85.3369"
"2051","49033","53","86.9203"
"2052","49033","53","88.5331"
"2053","49033","53","90.1759"
"2054","49033","53","91.8491"
"2055","49033","53","93.5534"
"2056","49033","53","95.2893"
"2057","49033","53","97.0574"
"2058","49033","53","98.8583"
"2059","49033","53","100.693"
"2060","49033","53","102.561"
"2014","49033","54","11"
"2015","49033","54","16"
"2016","49033","54","18"
"2017","49033","54","14"
"2018","49033","54","22"
"2019","49033","54","34"
"2020","49033","54","37"
"2021","49033","54","38"
"2022","49033","54","42"
"2023","49033","54","42.7793"
"2024","49033","54","43.5731"
"2025","49033","54","44.3816"
"2026","49033","54","45.2051"
"2027","49033","54","46.0439"
"2028","49033","54","46.8982"
"2029","49033","54","47.7684"
"2030","49033","54","48.6548"
"2031","49033","54","49.5576"
"2032","49033","54","50.4771"
"2033","49033","54","51.4138"
"2034","49033","54","52.3677"
"2035","49033","54","53.3394"
"2036","49033","54","54.3292"
"2037","49033","54","55.3372"
"2038","49033","54","56.364"
"2039","49033","54","57.4099"
"2040","49033","54","58.4751"
"2041","49033","54","59.5601"
"2042","49033","54","60.6653"
"2043","49033","54","61.7909"
"2044","49033","54","62.9375"
"2045","49033","54","64.1053"
"2046","49033","54","65.2948"
"2047","49033","54","66.5063"
"2048","49033","54","67.7404"
"2049","49033","54","68.9973"
"2050","49033","54","70.2775"
"2051","49033","54","71.5816"
"2052","49033","54","72.9098"
"2053","49033","54","74.2626"
"2054","49033","54","75.6406"
"2055","49033","54","77.0441"
"2056","49033","54","78.4736"
"2057","49033","54","79.9297"
"2058","49033","54","81.4128"
"2059","49033","54","82.9235"
"2060","49033","54","84.4621"
"2014","49033","61","26"
"2015","49033","61","28"
"2016","49033","61","30"
"2017","49033","61","29"
"2018","49033","61","31"
"2019","49033","61","37"
"2020","49033","61","45"
"2021","49033","61","50"
"2022","49033","61","55"
"2023","49033","61","55.2519"
"2024","49033","61","55.505"
"2025","49033","61","55.7592"
"2026","49033","61","56.0146"
"2027","49033","61","56.2712"
"2028","49033","61","56.529"
"2029","49033","61","56.7879"
"2030","49033","61","57.048"
"2031","49033","61","57.3093"
"2032","49033","61","57.5718"
"2033","49033","61","57.8355"
"2034","49033","61","58.1004"
"2035","49033","61","58.3666"
"2036","49033","61","58.6339"
"2037","49033","61","58.9025"
"2038","49033","61","59.1723"
"2039","49033","61","59.4433"
"2040","49033","61","59.7156"
"2041","49033","61","59.9891"
"2042","49033","61","60.2639"
"2043","49033","61","60.5399"
"2044","49033","61","60.8172"
"2045","49033","61","61.0958"
"2046","49033","61","61.3757"
"2047","49033","61","61.6568"
"2048","49033","61","61.9392"
"2049","49033","61","62.2229"
"2050","49033","61","62.5079"
"2051","49033","61","62.7942"
"2052","49033","61","63.0819"
"2053","49033","61","63.3708"
"2054","49033","61","63.6611"
"2055","49033","61","63.9527"
"2056","49033","61","64.2456"
"2057","49033","61","64.5399"
"2058","49033","61","64.8355"
"2059","49033","61","65.1325"
"2060","49033","61","65.4308"
"2014","49033","62","14"
"2015","49033","62","14"
"2016","49033","62","16"
"2017","49033","62","16"
"2018","49033","62","16"
"2019","49033","62","19"
"2020","49033","62","23"
"2021","49033","62","25"
"2022","49033","62","29"
"2023","49033","62","29.1328"
"2024","49033","62","29.2663"
"2025","49033","62","29.4003"
"2026","49033","62","29.535"
"2027","49033","62","29.6703"
"2028","49033","62","29.8062"
"2029","49033","62","29.9427"
"2030","49033","62","30.0799"
"2031","49033","62","30.2176"
"2032","49033","62","30.356"
"2033","49033","62","30.4951"
"2034","49033","62","30.6348"
"2035","49033","62","30.7751"
"2036","49033","62","30.9161"
"2037","49033","62","31.0577"
"2038","49033","62","31.1999"
"2039","49033","62","31.3428"
"2040","49033","62","31.4864"
"2041","49033","62","31.6306"
"2042","49033","62","31.7755"
"2043","49033","62","31.9211"
"2044","49033","62","32.0673"
"2045","49033","62","32.2141"
"2046","49033","62","32.3617"
"2047","49033","62","32.5099"
"2048","49033","62","32.6588"
"2049","49033","62","32.8084"
"2050","49033","62","32.9587"
"2051","49033","62","33.1097"
"2052","49033","62","33.2613"
"2053","49033","62","33.4137"
"2054","49033","62","33.5667"
"2055","49033","62","33.7205"
"2056","49033","62","33.8749"
"2057","49033","62","34.0301"
"2058","49033","62","34.186"
"2059","49033","62","34.3426"
"2060","49033","62","34.4999"
"2014","49035","11","25662"
"2015","49035","11","25080"
"2016","49035","11","24592"
"2017","49035","11","24721"
"2018","49035","11","26198"
"2019","49035","11","26347"
"2020","49035","11","26618"
"2021","49035","11","26886"
"2022","49035","11","27481"
"2023","49035","11","27613.6"
"2024","49035","11","27746.9"
"2025","49035","11","27880.8"
"2026","49035","11","28015.3"
"2027","49035","11","28150.5"
"2028","49035","11","28286.3"
"2029","49035","11","28422.8"
"2030","49035","11","28560"
"2031","49035","11","28697.8"
"2032","49035","11","28836.3"
"2033","49035","11","28975.4"
"2034","49035","11","29115.3"
"2035","49035","11","29255.8"
"2036","49035","11","29396.9"
"2037","49035","11","29538.8"
"2038","49035","11","29681.3"
"2039","49035","11","29824.6"
"2040","49035","11","29968.5"
"2041","49035","11","30113.1"
"2042","49035","11","30258.4"
"2043","49035","11","30404.4"
"2044","49035","11","30551.1"
"2045","49035","11","30698.6"
"2046","49035","11","30846.7"
"2047","49035","11","30995.6"
"2048","49035","11","31145.1"
"2049","49035","11","31295.4"
"2050","49035","11","31446.4"
"2051","49035","11","31598.2"
"2052","49035","11","31750.7"
"2053","49035","11","31903.9"
"2054","49035","11","32057.8"
"2055","49035","11","32212.5"
"2056","49035","11","32368"
"2057","49035","11","32524.2"
"2058","49035","11","32681.1"
"2059","49035","11","32838.8"
"2060","49035","11","32997.3"
"2014","49035","21","367801"
"2015","49035","21","359995"
"2016","49035","21","353448"
"2017","49035","21","346400"
"2018","49035","21","338613"
"2019","49035","21","318152"
"2020","49035","21","302319"
"2021","49035","21","292425"
"2022","49035","21","285745"
"2023","49035","21","282653"
"2024","49035","21","279595"
"2025","49035","21","276570"
"2026","49035","21","273578"
"2027","49035","21","270618"
"2028","49035","21","267690"
"2029","49035","21","264794"
