"countyID","sourceTypeID","yearID","ageID","ageFraction"
"49003","11","2038","16","0.031554"
"49003","11","2038","17","0.015792"
"49003","11","2038","18","0.0125045"
"49003","11","2038","19","0.0129511"
"49003","11","2038","20","0.0107182"
"49003","11","2038","21","0.0142909"
"49003","11","2038","22","0.0160773"
"49003","11","2038","23","0.0187568"
"49003","11","2038","24","0.0178636"
"49003","11","2038","25","0.0142909"
"49003","11","2038","26","0.0125045"
"49003","11","2038","27","0.0111648"
"49003","11","2038","28","0.00893182"
"49003","11","2038","29","0.0192034"
"49003","11","2038","30","0.075"
"49003","11","2039","0","0.0554842"
"49003","11","2039","1","0.0559398"
"49003","11","2039","2","0.0557673"
"49003","11","2039","3","0.0538947"
"49003","11","2039","4","0.0514568"
"49003","11","2039","5","0.0492995"
"49003","11","2039","6","0.046877"
"49003","11","2039","7","0.045202"
"49003","11","2039","8","0.0433244"
"49003","11","2039","9","0.041561"
"49003","11","2039","10","0.0398372"
"49003","11","2039","11","0.0376814"
"49003","11","2039","12","0.0362167"
"49003","11","2039","13","0.0343745"
"49003","11","2039","14","0.0322617"
"49003","11","2039","15","0.0300221"
"49003","11","2039","16","0.0274504"
"49003","11","2039","17","0.0301072"
"49003","11","2039","18","0.0150679"
"49003","11","2039","19","0.0119312"
"49003","11","2039","20","0.0123573"
"49003","11","2039","21","0.0102267"
"49003","11","2039","22","0.0136356"
"49003","11","2039","23","0.0153401"
"49003","11","2039","24","0.0178968"
"49003","11","2039","25","0.0170446"
"49003","11","2039","26","0.0136356"
"49003","11","2039","27","0.0119312"
"49003","11","2039","28","0.0106528"
"49003","11","2039","29","0.00852228"
"49003","11","2039","30","0.075"
"49003","11","2040","0","0.0557023"
"49003","11","2040","1","0.0554244"
"49003","11","2040","2","0.0547828"
"49003","11","2040","3","0.0525833"
"49003","11","2040","4","0.0508177"
"49003","11","2040","5","0.0485189"
"49003","11","2040","6","0.0464849"
"49003","11","2040","7","0.0442006"
"49003","11","2040","8","0.0426213"
"49003","11","2040","9","0.0408509"
"49003","11","2040","10","0.0391881"
"49003","11","2040","11","0.0375627"
"49003","11","2040","12","0.03553"
"49003","11","2040","13","0.0341489"
"49003","11","2040","14","0.0324119"
"49003","11","2040","15","0.0304198"
"49003","11","2040","16","0.028308"
"49003","11","2040","17","0.0258832"
"49003","11","2040","18","0.0283883"
"49003","11","2040","19","0.0142076"
"49003","11","2040","20","0.01125"
"49003","11","2040","21","0.0116518"
"49003","11","2040","22","0.00964286"
"49003","11","2040","23","0.0128571"
"49003","11","2040","24","0.0144643"
"49003","11","2040","25","0.016875"
"49003","11","2040","26","0.0160714"
"49003","11","2040","27","0.0128571"
"49003","11","2040","28","0.01125"
"49003","11","2040","29","0.0100446"
"49003","11","2040","30","0.075"
"49003","11","2041","0","0.0555916"
"49003","11","2041","1","0.0557206"
"49003","11","2041","2","0.0543623"
