"sourceTypeID","yearID","ageID","ageFraction"
"61","1990","0","0.0428299710945015"
"61","1990","1","0.0453070827309852"
"61","1990","2","0.0547605198484428"
"61","1990","3","0.058456688256296"
"61","1990","4","0.0602277689183908"
"61","1990","5","0.0652079995875866"
"61","1990","6","0.0610258075247352"
"61","1990","7","0.0661580444855668"
"61","1990","8","0.0714022874981951"
"61","1990","9","0.0368506945734924"
"61","1990","10","0.0545085072569472"
"61","1990","11","0.060541784361751"
"61","1990","12","0.0747634361965823"
"61","1990","13","0.0726773416452031"
"61","1990","14","0.047007163627396"
"61","1990","15","0.0288433269690143"
"61","1990","16","0.0179048239449107"
"61","1990","17","0.00944443460338069"
"61","1990","18","0.0283653054820814"
"61","1990","19","0.0154957131361727"
"61","1990","20","0.00968444564285646"
"61","1990","21","0.00199009153565325"
"61","1990","22","0.00645429666989334"
"61","1990","23","0.00436620102647255"
"61","1990","24","0.00235210818686253"
"61","1990","25","0.00164507566640683"
"61","1990","26","0.000975044847870309"
"61","1990","27","0.000217009981526007"
"61","1990","28","0.000179008233609011"
"61","1990","29","0.000179008233609011"
"61","1990","30","0.000179008233609011"
"61","1999","0","0.0412792813242857"
"61","1999","1","0.0389709034607591"
"61","1999","2","0.0380308642958811"
"61","1999","3","0.0420697549131085"
"61","1999","4","0.0604706634983119"
"61","1999","5","0.0456601200231721"
"61","1999","6","0.0403379723922756"
"61","1999","7","0.0346111351498929"
"61","1999","8","0.0400164424070052"
"61","1999","9","0.040858836158456"
"61","1999","10","0.0391823260989"
"61","1999","11","0.0365847435130502"
"61","1999","12","0.0370885862892018"
"61","1999","13","0.0333597048902671"
"61","1999","14","0.0331255453162759"
"61","1999","15","0.032236186159417"
"61","1999","16","0.0296864243434812"
"61","1999","17","0.0282816324335319"
"61","1999","18","0.0254926811250423"
"61","1999","19","0.0242834341435713"
"61","1999","20","0.0244185493182375"
"61","1999","21","0.0229810890603049"
"61","1999","22","0.0219110431023955"
"61","1999","23","0.0206508532477632"
"61","1999","24","0.0187625307927758"
"61","1999","25","0.0172410466693634"
"61","1999","26","0.015746993017243"
"61","1999","27","0.0140619307993256"
"61","1999","28","0.0131532294630818"
"61","1999","29","0.0117478103579239"
"61","1999","30","0.0776976862356988"
"61","2000","0","0.0445629655359259"
"61","2000","1","0.0416465645054436"
"61","2000","2","0.0393176478065053"
"61","2000","3","0.0383692446254959"
"61","2000","4","0.0424440713478748"
