"Index","Year","GeoID_WFRC","County_FIPS","GeoID_text","roadType","dummy","veh_11","veh_21","veh_31","veh_32","veh_41","veh_42","veh_43","veh_51","veh_52","veh_53","veh_54","veh_61","veh_62","Total"
" UT_2028","2028","4","49","UT","55","2028","0.00236","0.43434","0.50026","0.05145","0.00045","0.00018","0.00021","0.00006","0.00401","0.00027","0.00026","0.00283","0.00332","1"
" UT_2029","2029","4","49","UT","4","2029","0.0022","0.39444","0.47429","0.04859","0.00313","0.00123","0.00146","0.00044","0.02798","0.00186","0.00184","0.01963","0.02291","1"
" UT_2029","2029","4","49","UT","5","2029","0.00219","0.39156","0.47081","0.04823","0.00339","0.00134","0.00158","0.00047","0.03033","0.00201","0.00199","0.02127","0.02483","1"
" UT_2029","2029","4","49","UT","55","2029","0.00237","0.42396","0.50978","0.05222","0.00045","0.00018","0.00021","0.00006","0.00406","0.00027","0.00027","0.00285","0.00332","1"
" UT_2030","2030","4","49","UT","4","2030","0.00221","0.38506","0.48244","0.04924","0.00315","0.00124","0.00147","0.00045","0.02838","0.00188","0.00187","0.01969","0.02292","1"
" UT_2030","2030","4","49","UT","5","2030","0.0022","0.38222","0.47887","0.04888","0.00342","0.00134","0.0016","0.00048","0.03075","0.00204","0.00202","0.02134","0.02484","1"
" UT_2030","2030","4","49","UT","55","2030","0.00238","0.41409","0.51882","0.05295","0.00046","0.00018","0.00021","0.00006","0.00412","0.00027","0.00027","0.00286","0.00333","1"
" UT_2031","2031","4","49","UT","4","2031","0.00222","0.37602","0.49011","0.04986","0.00319","0.00124","0.00149","0.00046","0.02886","0.00191","0.00191","0.01977","0.02296","1"
" UT_2031","2031","4","49","UT","5","2031","0.00221","0.37324","0.48646","0.04949","0.00345","0.00134","0.00161","0.00049","0.03127","0.00207","0.00207","0.02142","0.02488","1"
" UT_2031","2031","4","49","UT","55","2031","0.00239","0.40466","0.52742","0.05365","0.00046","0.00018","0.00022","0.00007","0.00419","0.00028","0.00028","0.00287","0.00333","1"
" UT_2032","2032","4","49","UT","4","2032","0.00223","0.36747","0.49716","0.05041","0.00323","0.00125","0.0015","0.00047","0.02944","0.00195","0.00196","0.01989","0.02304","1"
" UT_2032","2032","4","49","UT","5","2032","0.00221","0.36471","0.49341","0.05003","0.0035","0.00135","0.00163","0.00051","0.0319","0.00211","0.00212","0.02155","0.02497","1"
" UT_2032","2032","4","49","UT","55","2032","0.0024","0.39582","0.53547","0.05429","0.00047","0.00018","0.00022","0.00007","0.00428","0.00028","0.00028","0.00289","0.00335","1"
" UT_2033","2033","4","49","UT","4","2033","0.00224","0.35959","0.50383","0.05094","0.00326","0.00125","0.00152","0.00048","0.02992","0.00197","0.00201","0.01995","0.02304","1"
" UT_2033","2033","4","49","UT","5","2033","0.00222","0.35687","0.49999","0.05055","0.00353","0.00136","0.00164","0.00052","0.03242","0.00214","0.00218","0.02162","0.02496","1"
" UT_2033","2033","4","49","UT","55","2033","0.00241","0.38757","0.543","0.0549","0.00047","0.00018","0.00022","0.00007","0.00435","0.00029","0.00029","0.0029","0.00335","1"
" UT_2034","2034","4","49","UT","4","2034","0.00225","0.3523","0.51008","0.05144","0.00328","0.00126","0.00153","0.00049","0.03035","0.002","0.00205","0.01998","0.02299","1"
" UT_2034","2034","4","49","UT","5","2034","0.00223","0.34962","0.50617","0.05104","0.00355","0.00136","0.00166","0.00053","0.03289","0.00217","0.00222","0.02165","0.02491","1"
" UT_2034","2034","4","49","UT","55","2034","0.00242","0.37991","0.55001","0.05546","0.00048","0.00018","0.00022","0.00007","0.00441","0.00029","0.0003","0.00291","0.00334","1"
" UT_2035","2035","4","49","UT","4","2035","0.00225","0.34565","0.51568","0.0519","0.0033","0.00126","0.00154","0.0005","0.03081","0.00203","0.00209","0.02001","0.02298","1"
" UT_2035","2035","4","49","UT","5","2035","0.00224","0.34299","0.5117","0.0515","0.00357","0.00137","0.00167","0.00054","0.03338","0.0022","0.00226","0.02168","0.0249","1"
" UT_2035","2035","4","49","UT","55","2035","0.00243","0.37295","0.55636","0.05599","0.00048","0.00018","0.00022","0.00007","0.00448","0.00029","0.0003","0.00291","0.00334","1"
" UT_2036","2036","4","49","UT","4","2036","0.00226","0.33977","0.5206","0.05233","0.00332","0.00127","0.00155","0.00051","0.03125","0.00205","0.00212","0.02","0.02297","1"
" UT_2036","2036","4","49","UT","5","2036","0.00224","0.33715","0.51656","0.05192","0.0036","0.00137","0.00168","0.00055","0.03386","0.00222","0.0023","0.02166","0.02489","1"
" UT_2036","2036","4","49","UT","55","2036","0.00244","0.36677","0.56194","0.05648","0.00048","0.00018","0.00023","0.00007","0.00455","0.0003","0.00031","0.00291","0.00334","1"
" UT_2037","2037","4","49","UT","4","2037","0.00226","0.33459","0.52489","0.0527","0.00334","0.00127","0.00156","0.00052","0.03169","0.00208","0.00216","0.01993","0.02301","1"
" UT_2037","2037","4","49","UT","5","2037","0.00225","0.33196","0.5208","0.05229","0.00362","0.00137","0.00169","0.00057","0.03434","0.00225","0.00234","0.02159","0.02493","1"
" UT_2037","2037","4","49","UT","55","2037","0.00245","0.36132","0.56686","0.05691","0.00049","0.00018","0.00023","0.00008","0.00462","0.0003","0.00031","0.0029","0.00335","1"
" UT_2038","2038","4","49","UT","4","2038","0.00227","0.33004","0.52864","0.05305","0.00336","0.00127","0.00157","0.00053","0.03209","0.0021","0.00219","0.01988","0.02301","1"
" UT_2038","2038","4","49","UT","5","2038","0.00225","0.32744","0.5245","0.05263","0.00364","0.00138","0.00171","0.00057","0.03477","0.00228","0.00237","0.02154","0.02492","1"
" UT_2038","2038","4","49","UT","55","2038","0.00245","0.35655","0.57114","0.05731","0.00049","0.00019","0.00023","0.00008","0.00468","0.00031","0.00032","0.0029","0.00335","1"
" UT_2039","2039","4","49","UT","4","2039","0.00227","0.32623","0.53174","0.05335","0.00338","0.00127","0.00159","0.00054","0.03248","0.00213","0.00223","0.01982","0.02297","1"
" UT_2039","2039","4","49","UT","5","2039","0.00225","0.32366","0.52755","0.05293","0.00366","0.00138","0.00172","0.00058","0.03519","0.00231","0.00242","0.02147","0.02488","1"
" UT_2039","2039","4","49","UT","55","2039","0.00246","0.35257","0.5747","0.05766","0.00049","0.00019","0.00023","0.00008","0.00474","0.00031","0.00033","0.00289","0.00335","1"
" UT_2040","2040","4","49","UT","4","2040","0.00228","0.32282","0.53451","0.05361","0.00339","0.00128","0.00159","0.00054","0.03287","0.00216","0.00227","0.01976","0.02292","1"
" UT_2040","2040","4","49","UT","5","2040","0.00226","0.32025","0.53028","0.05319","0.00367","0.00138","0.00173","0.00059","0.03561","0.00234","0.00246","0.02141","0.02483","1"
" UT_2040","2040","4","49","UT","55","2040","0.00246","0.34903","0.5779","0.05797","0.00049","0.00019","0.00023","0.00008","0.00479","0.00031","0.00033","0.00288","0.00334","1"
" UT_2041","2041","4","49","UT","4","2041","0.00228","0.31964","0.53703","0.05386","0.00341","0.00128","0.0016","0.00055","0.03328","0.00218","0.00231","0.01973","0.02285","1"
" UT_2041","2041","4","49","UT","5","2041","0.00226","0.31711","0.53276","0.05343","0.00369","0.00139","0.00174","0.00059","0.03605","0.00236","0.0025","0.02137","0.02475","1"
" UT_2041","2041","4","49","UT","55","2041","0.00246","0.34572","0.58084","0.05825","0.0005","0.00019","0.00023","0.00008","0.00486","0.00032","0.00034","0.00288","0.00333","1"
" UT_2042","2042","4","49","UT","4","2042","0.00228","0.31689","0.53923","0.05408","0.00342","0.00128","0.00161","0.00055","0.03366","0.00221","0.00233","0.01969","0.02277","1"
" UT_2042","2042","4","49","UT","5","2042","0.00226","0.31436","0.53493","0.05365","0.0037","0.00139","0.00174","0.0006","0.03646","0.00239","0.00253","0.02133","0.02466","1"
" UT_2042","2042","4","49","UT","55","2042","0.00247","0.34284","0.58341","0.05852","0.0005","0.00019","0.00023","0.00008","0.00491","0.00032","0.00034","0.00287","0.00332","1"
" UT_2043","2043","4","49","UT","4","2043","0.00228","0.31419","0.54137","0.05431","0.00343","0.00129","0.00161","0.00056","0.03403","0.00223","0.00237","0.01966","0.02267","1"
" UT_2043","2043","4","49","UT","5","2043","0.00227","0.31169","0.53704","0.05387","0.00372","0.00139","0.00175","0.0006","0.03685","0.00242","0.00256","0.02129","0.02455","1"
" UT_2043","2043","4","49","UT","55","2043","0.00247","0.34002","0.5859","0.05877","0.0005","0.00019","0.00024","0.00008","0.00497","0.00033","0.00035","0.00287","0.00331","1"
" UT_2044","2044","4","49","UT","4","2044","0.00229","0.31163","0.54348","0.05453","0.00344","0.00129","0.00162","0.00056","0.03436","0.00226","0.0024","0.0196","0.02254","1"
" UT_2044","2044","4","49","UT","5","2044","0.00227","0.30912","0.53912","0.05409","0.00373","0.0014","0.00175","0.00061","0.03722","0.00245","0.0026","0.02123","0.02441","1"
" UT_2044","2044","4","49","UT","55","2044","0.00248","0.33733","0.58831","0.05902","0.0005","0.00019","0.00024","0.00008","0.00502","0.00033","0.00035","0.00286","0.00329","1"
" UT_2045","2045","4","49","UT","4","2045","0.00229","0.30914","0.54559","0.05475","0.00345","0.00129","0.00162","0.00057","0.0347","0.00228","0.00242","0.01951","0.02239","1"
" UT_2045","2045","4","49","UT","5","2045","0.00227","0.30665","0.54121","0.05431","0.00374","0.0014","0.00175","0.00061","0.03758","0.00247","0.00263","0.02113","0.02425","1"
" UT_2045","2045","4","49","UT","55","2045","0.00248","0.33468","0.59068","0.05928","0.0005","0.00019","0.00024","0.00008","0.00507","0.00033","0.00035","0.00285","0.00327","1"
" UT_2046","2046","4","49","UT","4","2046","0.00229","0.30699","0.5474","0.05496","0.00346","0.00129","0.00162","0.00057","0.03504","0.0023","0.00245","0.01942","0.02221","1"
" UT_2046","2046","4","49","UT","5","2046","0.00227","0.30452","0.54299","0.05452","0.00375","0.0014","0.00175","0.00062","0.03795","0.00249","0.00265","0.02104","0.02405","1"
" UT_2046","2046","4","49","UT","55","2046","0.00248","0.33238","0.59271","0.05951","0.00051","0.00019","0.00024","0.00008","0.00512","0.00034","0.00036","0.00284","0.00324","1"
" UT_2047","2047","4","49","UT","4","2047","0.00229","0.30479","0.54925","0.05519","0.00346","0.00129","0.00162","0.00058","0.03539","0.00233","0.00247","0.01931","0.02203","1"
" UT_2047","2047","4","49","UT","5","2047","0.00228","0.30233","0.54482","0.05475","0.00375","0.00139","0.00176","0.00063","0.03832","0.00252","0.00268","0.02091","0.02386","1"
" UT_2047","2047","4","49","UT","55","2047","0.00248","0.33005","0.59477","0.05977","0.00051","0.00019","0.00024","0.00008","0.00517","0.00034","0.00036","0.00282","0.00322","1"
" UT_2048","2048","4","49","UT","4","2048","0.0023","0.30274","0.55107","0.05544","0.00346","0.00129","0.00162","0.00058","0.03567","0.00235","0.0025","0.01913","0.02185","1"
" UT_2048","2048","4","49","UT","5","2048","0.00228","0.3003","0.54663","0.055","0.00375","0.00139","0.00176","0.00063","0.03863","0.00254","0.00271","0.02072","0.02366","1"
" UT_2048","2048","4","49","UT","55","2048","0.00249","0.32781","0.59673","0.06004","0.00051","0.00019","0.00024","0.00009","0.00521","0.00034","0.00037","0.00279","0.00319","1"
" UT_2049","2049","4","49","UT","4","2049","0.0023","0.30069","0.55276","0.05581","0.00346","0.00129","0.00162","0.00059","0.03598","0.00237","0.00252","0.01886","0.02175","1"
" UT_2049","2049","4","49","UT","5","2049","0.00228","0.29827","0.54831","0.05536","0.00375","0.00139","0.00176","0.00064","0.03897","0.00256","0.00273","0.02043","0.02355","1"
" UT_2049","2049","4","49","UT","55","2049","0.00249","0.32557","0.59856","0.06044","0.00051","0.00019","0.00024","0.00009","0.00526","0.00035","0.00037","0.00275","0.00318","1"
" UT_2050","2050","4","49","UT","4","2050","0.0023","0.29863","0.55449","0.05596","0.00347","0.00129","0.00163","0.00059","0.03637","0.00239","0.00255","0.01866","0.02167","1"
" UT_2050","2050","4","49","UT","5","2050","0.00228","0.29622","0.55002","0.05551","0.00376","0.00139","0.00176","0.00064","0.03939","0.00259","0.00276","0.02021","0.02347","1"
" UT_2050","2050","4","49","UT","55","2050","0.00249","0.32341","0.60053","0.06061","0.00051","0.00019","0.00024","0.00009","0.00531","0.00035","0.00037","0.00273","0.00317","1"
" UT_2051","2051","4","49","UT","4","2051","0.0023","0.29652","0.55625","0.05612","0.00348","0.00129","0.00163","0.0006","0.03677","0.00242","0.00257","0.01845","0.0216","1"
" UT_2051","2051","4","49","UT","5","2051","0.00228","0.29414","0.55175","0.05566","0.00377","0.00139","0.00177","0.00065","0.03982","0.00262","0.00278","0.01998","0.02339","1"
" UT_2051","2051","4","49","UT","55","2051","0.0025","0.32119","0.60254","0.06079","0.00051","0.00019","0.00024","0.00009","0.00537","0.00035","0.00038","0.00269","0.00316","1"
" UT_2052","2052","4","49","UT","4","2052","0.00231","0.29453","0.5579","0.05626","0.00349","0.00129","0.00163","0.00061","0.03716","0.00244","0.0026","0.01833","0.02145","1"
" UT_2052","2052","4","49","UT","5","2052","0.00229","0.29212","0.55338","0.05581","0.00378","0.0014","0.00177","0.00066","0.04024","0.00265","0.00281","0.01986","0.02323","1"
" UT_2052","2052","4","49","UT","55","2052","0.0025","0.31909","0.60444","0.06096","0.00051","0.00019","0.00024","0.00009","0.00543","0.00036","0.00038","0.00268","0.00313","1"
" UT_2053","2053","4","49","UT","4","2053","0.00231","0.29249","0.55958","0.05641","0.00349","0.00129","0.00164","0.00061","0.03755","0.00247","0.00263","0.01822","0.02131","1"
" UT_2053","2053","4","49","UT","5","2053","0.00229","0.29011","0.55503","0.05596","0.00378","0.0014","0.00177","0.00066","0.04067","0.00267","0.00285","0.01974","0.02307","1"
" UT_2053","2053","4","49","UT","55","2053","0.0025","0.31696","0.60638","0.06113","0.00051","0.00019","0.00024","0.00009","0.00549","0.00036","0.00038","0.00266","0.00311","1"
" UT_2054","2054","4","49","UT","4","2054","0.00231","0.29043","0.56127","0.05657","0.0035","0.00129","0.00164","0.00062","0.03795","0.00249","0.00266","0.01811","0.02116","1"
" UT_2054","2054","4","49","UT","5","2054","0.00229","0.28804","0.5567","0.05611","0.00379","0.0014","0.00178","0.00067","0.0411","0.0027","0.00288","0.01962","0.02292","1"
" UT_2054","2054","4","49","UT","55","2054","0.0025","0.31478","0.60834","0.06131","0.00051","0.00019","0.00024","0.00009","0.00555","0.00036","0.00039","0.00265","0.00309","1"
" UT_2055","2055","4","49","UT","4","2055","0.00231","0.2883","0.56299","0.05673","0.00351","0.0013","0.00164","0.00063","0.03836","0.00252","0.00269","0.018","0.02102","1"
" UT_2055","2055","4","49","UT","5","2055","0.00229","0.28596","0.55839","0.05627","0.0038","0.0014","0.00178","0.00068","0.04154","0.00273","0.00291","0.01949","0.02276","1"
" UT_2055","2055","4","49","UT","55","2055","0.00251","0.31255","0.61034","0.0615","0.00051","0.00019","0.00024","0.00009","0.00561","0.00037","0.00039","0.00263","0.00307","1"
" UT_2056","2056","4","49","UT","4","2056","0.00231","0.28618","0.56471","0.05689","0.00352","0.0013","0.00165","0.00063","0.03877","0.00255","0.00272","0.01789","0.02088","1"
" UT_2056","2056","4","49","UT","5","2056","0.00229","0.28385","0.56009","0.05642","0.00381","0.00141","0.00178","0.00069","0.04198","0.00276","0.00294","0.01937","0.02261","1"
" UT_2056","2056","4","49","UT","55","2056","0.00251","0.31033","0.61233","0.06169","0.00051","0.00019","0.00024","0.00009","0.00567","0.00037","0.0004","0.00262","0.00305","1"
" UT_2057","2057","4","49","UT","4","2057","0.00232","0.28407","0.56643","0.05705","0.00352","0.0013","0.00165","0.00064","0.03918","0.00257","0.00275","0.01778","0.02074","1"
" UT_2057","2057","4","49","UT","5","2057","0.0023","0.28174","0.56177","0.05658","0.00382","0.00141","0.00179","0.00069","0.04243","0.00279","0.00297","0.01925","0.02246","1"
" UT_2057","2057","4","49","UT","55","2057","0.00251","0.3081","0.61433","0.06188","0.00052","0.00019","0.00024","0.00009","0.00573","0.00038","0.0004","0.0026","0.00303","1"
" UT_2058","2058","4","49","UT","4","2058","0.00232","0.28197","0.56812","0.05721","0.00353","0.0013","0.00165","0.00065","0.0396","0.0026","0.00278","0.01767","0.0206","1"
" UT_2058","2058","4","49","UT","5","2058","0.0023","0.27964","0.56345","0.05674","0.00382","0.00141","0.00179","0.0007","0.04288","0.00282","0.00301","0.01913","0.02231","1"
" UT_2058","2058","4","49","UT","55","2058","0.00251","0.3059","0.61631","0.06207","0.00052","0.00019","0.00024","0.00009","0.00579","0.00038","0.00041","0.00258","0.00301","1"
" UT_2059","2059","4","49","UT","4","2059","0.00232","0.27985","0.56981","0.05738","0.00354","0.00131","0.00166","0.00065","0.04002","0.00263","0.00281","0.01755","0.02047","1"
" UT_2059","2059","4","49","UT","5","2059","0.0023","0.27755","0.56511","0.0569","0.00383","0.00141","0.0018","0.00071","0.04333","0.00285","0.00304","0.01901","0.02216","1"
" UT_2059","2059","4","49","UT","55","2059","0.00252","0.30366","0.61829","0.06226","0.00052","0.00019","0.00024","0.0001","0.00586","0.00038","0.00041","0.00257","0.003","1"
" UT_2060","2060","4","49","UT","4","2060","0.00232","0.27776","0.57149","0.05754","0.00355","0.00131","0.00166","0.00066","0.04044","0.00266","0.00284","0.01744","0.02033","1"
" UT_2060","2060","4","49","UT","5","2060","0.0023","0.27546","0.56676","0.05706","0.00384","0.00142","0.0018","0.00072","0.04379","0.00288","0.00307","0.01889","0.02201","1"
" UT_2060","2060","4","49","UT","55","2060","0.00252","0.30146","0.62026","0.06245","0.00052","0.00019","0.00024","0.0001","0.00592","0.00039","0.00042","0.00255","0.00298","1"
" WS_1990","1990","0","51","WS","4","1990","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_1990","1990","0","51","WS","5","1990","0.00214","0.65809","0.1991","0.01671","0.0034","0.0009","0.00254","0.00125","0.04141","0.00349","0.00405","0.03093","0.03599","1"
" WS_1990","1990","0","51","WS","55","1990","0.00241","0.74181","0.22443","0.01884","0.00034","0.00009","0.00026","0.00013","0.00418","0.00035","0.00041","0.00312","0.00363","1"
" WS_1999","1999","0","51","WS","4","1999","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_1999","1999","0","51","WS","5","1999","0.00202","0.51434","0.33187","0.02781","0.00353","0.001","0.0023","0.00124","0.04193","0.00285","0.00335","0.02826","0.0395","1"
" WS_1999","1999","0","51","WS","55","1999","0.00228","0.57976","0.3741","0.03135","0.00036","0.0001","0.00023","0.00013","0.00423","0.00029","0.00034","0.00285","0.00398","1"
" WS_2000","2000","0","51","WS","4","2000","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_2000","2000","0","51","WS","5","2000","0.00176","0.50406","0.34164","0.02856","0.00353","0.00101","0.00227","0.00119","0.04204","0.00287","0.00322","0.02827","0.03958","1"
" WS_2000","2000","0","51","WS","55","2000","0.00199","0.56821","0.38511","0.03219","0.00036","0.0001","0.00023","0.00012","0.00424","0.00029","0.00032","0.00285","0.00399","1"
" WS_2001","2001","0","51","WS","4","2001","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_2001","2001","0","51","WS","5","2001","0.00158","0.4964","0.34897","0.02909","0.003","0.00086","0.00192","0.00114","0.04208","0.00287","0.00315","0.02874","0.0402","1"
" WS_2001","2001","0","51","WS","55","2001","0.00178","0.55956","0.39338","0.03279","0.0003","0.00009","0.00019","0.00011","0.00424","0.00029","0.00032","0.0029","0.00405","1"
" WS_2002","2002","0","51","WS","4","2002","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_2002","2002","0","51","WS","5","2002","0.00155","0.48896","0.35601","0.02953","0.00303","0.00089","0.00193","0.00113","0.04314","0.00294","0.00317","0.02825","0.03947","1"
" WS_2002","2002","0","51","WS","55","2002","0.00175","0.55115","0.40131","0.03329","0.00031","0.00009","0.00019","0.00011","0.00435","0.0003","0.00032","0.00285","0.00398","1"
" WS_2003","2003","0","51","WS","4","2003","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_2003","2003","0","51","WS","5","2003","0.00156","0.4814","0.36305","0.03002","0.00287","0.00087","0.00193","0.00111","0.04372","0.00298","0.00318","0.02808","0.03923","1"
" WS_2003","2003","0","51","WS","55","2003","0.00176","0.54265","0.40925","0.03384","0.00029","0.00009","0.00019","0.00011","0.00441","0.0003","0.00032","0.00283","0.00396","1"
" WS_2004","2004","0","51","WS","4","2004","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_2004","2004","0","51","WS","5","2004","0.002","0.46861","0.37452","0.0309","0.003","0.00086","0.00191","0.00107","0.0435","0.00296","0.00313","0.02816","0.03938","1"
" WS_2004","2004","0","51","WS","55","2004","0.00225","0.52824","0.42217","0.03483","0.0003","0.00009","0.00019","0.00011","0.00439","0.0003","0.00032","0.00284","0.00397","1"
" WS_2005","2005","0","51","WS","4","2005","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_2005","2005","0","51","WS","5","2005","0.00182","0.45971","0.38292","0.03158","0.00295","0.00083","0.00183","0.00101","0.04301","0.00293","0.00304","0.02843","0.03994","1"
" WS_2005","2005","0","51","WS","55","2005","0.00205","0.51819","0.43165","0.0356","0.0003","0.00008","0.00018","0.0001","0.00434","0.0003","0.00031","0.00287","0.00403","1"
" WS_2006","2006","0","51","WS","4","2006","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_2006","2006","0","51","WS","5","2006","0.00252","0.44929","0.39181","0.03242","0.003","0.00083","0.00182","0.00103","0.04571","0.00311","0.00316","0.027","0.0383","1"
" WS_2006","2006","0","51","WS","55","2006","0.00284","0.50646","0.44167","0.03655","0.0003","0.00008","0.00018","0.0001","0.00461","0.00031","0.00032","0.00272","0.00386","1"
" WS_2007","2007","0","51","WS","4","2007","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_2007","2007","0","51","WS","5","2007","0.0028","0.44496","0.39551","0.03276","0.00294","0.00096","0.00187","0.00097","0.0441","0.003","0.00303","0.02749","0.03961","1"
" WS_2007","2007","0","51","WS","55","2007","0.00315","0.50157","0.44584","0.03693","0.0003","0.0001","0.00019","0.0001","0.00445","0.0003","0.00031","0.00277","0.00399","1"
" WS_2008","2008","0","51","WS","4","2008","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_2008","2008","0","51","WS","5","2008","0.00279","0.44685","0.39366","0.03274","0.00292","0.00098","0.00187","0.00095","0.04565","0.0031","0.00309","0.02664","0.03876","1"
" WS_2008","2008","0","51","WS","55","2008","0.00314","0.5037","0.44375","0.03691","0.00029","0.0001","0.00019","0.0001","0.0046","0.00031","0.00031","0.00269","0.00391","1"
" WS_2009","2009","0","51","WS","4","2009","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_2009","2009","0","51","WS","5","2009","0.00278","0.44426","0.39604","0.03298","0.00316","0.00101","0.00182","0.00094","0.0465","0.00314","0.00317","0.02596","0.03824","1"
" WS_2009","2009","0","51","WS","55","2009","0.00314","0.50074","0.44643","0.03718","0.00032","0.0001","0.00018","0.0001","0.00469","0.00032","0.00032","0.00262","0.00386","1"
" WS_2010","2010","0","51","WS","4","2010","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_2010","2010","0","51","WS","5","2010","0.00246","0.4393","0.40088","0.03341","0.00299","0.00101","0.00181","0.00085","0.04341","0.00292","0.00298","0.02737","0.04061","1"
" WS_2010","2010","0","51","WS","55","2010","0.00277","0.4952","0.45188","0.03766","0.0003","0.0001","0.00018","0.00009","0.00438","0.00029","0.0003","0.00276","0.00409","1"
" WS_2011","2011","0","51","WS","4","2011","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_2011","2011","0","51","WS","5","2011","0.00245","0.41495","0.42328","0.03536","0.00323","0.00106","0.00193","0.00081","0.04349","0.00292","0.00293","0.02738","0.04021","1"
" WS_2011","2011","0","51","WS","55","2011","0.00276","0.46774","0.47714","0.03986","0.00033","0.00011","0.00019","0.00008","0.00439","0.00029","0.0003","0.00276","0.00405","1"
" WS_2012","2012","0","51","WS","4","2012","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_2012","2012","0","51","WS","5","2012","0.00279","0.36924","0.46501","0.039","0.00343","0.00115","0.002","0.00078","0.04381","0.00293","0.00295","0.02754","0.03937","1"
" WS_2012","2012","0","51","WS","55","2012","0.00314","0.4162","0.52418","0.04396","0.00035","0.00012","0.0002","0.00008","0.00442","0.0003","0.0003","0.00278","0.00397","1"
" WS_2013","2013","0","51","WS","4","2013","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_2013","2013","0","51","WS","5","2013","0.00264","0.3749","0.45975","0.03873","0.00342","0.00117","0.00202","0.00073","0.0433","0.00289","0.00289","0.02843","0.03913","1"
" WS_2013","2013","0","51","WS","55","2013","0.00298","0.42261","0.51825","0.04366","0.00034","0.00012","0.0002","0.00007","0.00437","0.00029","0.00029","0.00287","0.00395","1"
" WS_2014","2014","0","51","WS","4","2014","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_2014","2014","0","51","WS","5","2014","0.00256","0.37007","0.46416","0.03926","0.00345","0.00125","0.00213","0.00069","0.0436","0.0029","0.0029","0.02892","0.03811","1"
" WS_2014","2014","0","51","WS","55","2014","0.00289","0.41714","0.52322","0.04425","0.00035","0.00013","0.00021","0.00007","0.0044","0.00029","0.00029","0.00292","0.00384","1"
" WS_2015","2015","0","51","WS","4","2015","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_2015","2015","0","51","WS","5","2015","0.00245","0.36297","0.47062","0.04","0.00351","0.00129","0.0021","0.00064","0.0436","0.0029","0.00283","0.02968","0.03741","1"
" WS_2015","2015","0","51","WS","55","2015","0.00276","0.40917","0.5305","0.04508","0.00035","0.00013","0.00021","0.00006","0.0044","0.00029","0.00029","0.00299","0.00377","1"
" WS_2016","2016","0","51","WS","4","2016","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_2016","2016","0","51","WS","5","2016","0.00249","0.35594","0.47687","0.04075","0.0035","0.00126","0.00196","0.00061","0.04383","0.00291","0.00279","0.03076","0.03633","1"
" WS_2016","2016","0","51","WS","55","2016","0.0028","0.40122","0.53755","0.04594","0.00035","0.00013","0.0002","0.00006","0.00442","0.00029","0.00028","0.0031","0.00366","1"
" WS_2017","2017","0","51","WS","4","2017","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_2017","2017","0","51","WS","5","2017","0.00242","0.34551","0.48625","0.04186","0.0036","0.00127","0.00196","0.00056","0.0434","0.00289","0.00272","0.03176","0.0358","1"
" WS_2017","2017","0","51","WS","55","2017","0.00273","0.38947","0.54811","0.04719","0.00036","0.00013","0.0002","0.00006","0.00438","0.00029","0.00027","0.0032","0.00361","1"
" WS_2018","2018","0","51","WS","4","2018","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_2018","2018","0","51","WS","5","2018","0.00249","0.35104","0.47917","0.04044","0.00369","0.00131","0.00201","0.00058","0.04214","0.00279","0.00276","0.03414","0.03744","1"
" WS_2018","2018","0","51","WS","55","2018","0.00281","0.39691","0.54174","0.04572","0.00037","0.00013","0.0002","0.00006","0.00426","0.00028","0.00028","0.00345","0.00379","1"
" WS_2019","2019","0","51","WS","4","2019","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_2019","2019","0","51","WS","5","2019","0.00243","0.36928","0.47282","0.04014","0.0039","0.00142","0.00213","0.00059","0.03965","0.00261","0.00272","0.03004","0.03227","1"
" WS_2019","2019","0","51","WS","55","2019","0.00272","0.4126","0.52831","0.04485","0.00039","0.00014","0.00021","0.00006","0.00396","0.00026","0.00027","0.003","0.00323","1"
" WS_2020","2020","0","51","WS","4","2020","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
