"yearID","countyID","sourceTypeID","activitytypeID","activitytype","activity"
"2024","49003","52","6","population","3867"
"2024","49003","51","6","population","26"
"2024","49003","43","6","population","200"
"2024","49003","42","6","population","44"
"2024","49003","41","6","population","141"
"2024","49003","32","6","population","4996"
"2024","49003","31","6","population","53785"
"2024","49003","21","6","population","33294"
"2024","49003","11","6","population","3372"
"2023","49003","62","6","population","725"
"2023","49003","61","6","population","846"
"2023","49003","54","6","population","517"
"2023","49003","53","6","population","161"
"2023","49003","52","6","population","3761"
"2023","49003","51","6","population","25"
"2023","49003","43","6","population","196"
"2023","49003","42","6","population","43"
"2023","49003","41","6","population","138"
"2023","49003","32","6","population","4887"
"2023","49003","31","6","population","52611"
"2023","49003","21","6","population","33942"
"2023","49003","11","6","population","3359"
"2022","49003","62","6","population","714"
"2022","49003","61","6","population","833"
"2022","49003","54","6","population","503"
"2022","49003","53","6","population","157"
"2022","49003","52","6","population","3662"
"2022","49003","51","6","population","25"
"2022","49003","43","6","population","191"
"2022","49003","42","6","population","42"
"2022","49003","41","6","population","135"
"2022","49003","32","6","population","4791"
"2022","49003","31","6","population","51574"
"2022","49003","21","6","population","34634"
"2022","49003","11","6","population","3352"
"2021","49003","62","6","population","703"
"2021","49003","61","6","population","820"
"2021","49003","54","6","population","487"
"2021","49003","53","6","population","152"
"2021","49003","52","6","population","3549"
"2021","49003","51","6","population","24"
"2021","49003","43","6","population","187"
"2021","49003","42","6","population","41"
"2021","49003","41","6","population","132"
"2021","49003","32","6","population","4652"
"2021","49003","31","6","population","50076"
"2021","49003","21","6","population","35353"
"2021","49003","11","6","population","3329"
"2020","49003","62","6","population","668"
"2020","49003","61","6","population","780"
"2020","49003","54","6","population","451"
"2020","49003","53","6","population","141"
"2020","49003","52","6","population","3281"
"2020","49003","51","6","population","22"
"2020","49003","43","6","population","185"
"2020","49003","42","6","population","41"
"2020","49003","41","6","population","130"
"2020","49003","32","6","population","4467"
"2020","49003","31","6","population","48083"
"2020","49003","21","6","population","36095"
"2020","49003","11","6","population","2809"
"2019","49003","62","6","population","656"
"2019","49003","61","6","population","761"
"2019","49003","54","6","population","470"
"2019","49003","53","6","population","144"
"2019","49003","52","6","population","3355"
"2019","49003","51","6","population","25"
"2019","49003","43","6","population","184"
"2019","49003","42","6","population","41"
"2019","49003","41","6","population","127"
"2019","49003","32","6","population","4368"
"2019","49003","31","6","population","47022"
"2019","49003","21","6","population","37267"
"2019","49003","11","6","population","2893"
"2018","49003","62","6","population","654"
"2018","49003","61","6","population","755"
"2018","49003","54","6","population","487"
"2018","49003","53","6","population","146"
"2018","49003","52","6","population","3400"
"2018","49003","51","6","population","27"
"2018","49003","43","6","population","183"
"2018","49003","42","6","population","41"
"2018","49003","41","6","population","126"
"2018","49003","32","6","population","4274"
"2018","49003","31","6","population","46010"
"2018","49003","21","6","population","37275"
"2018","49003","11","6","population","2917"
"2017","49003","62","6","population","653"
"2017","49003","61","6","population","750"
"2017","49003","54","6","population","448"
"2017","49003","53","6","population","132"
"2017","49003","52","6","population","3065"
"2017","49003","51","6","population","26"
"2017","49003","43","6","population","181"
"2017","49003","42","6","population","41"
"2017","49003","41","6","population","124"
"2017","49003","32","6","population","4191"
"2017","49003","31","6","population","45115"
"2017","49003","21","6","population","38170"
"2017","49003","11","6","population","2933"
"2016","49003","62","6","population","623"
"2016","49003","61","6","population","712"
"2016","49003","54","6","population","427"
"2016","49003","53","6","population","123"
"2016","49003","52","6","population","2863"
"2016","49003","51","6","population","26"
"2016","49003","43","6","population","182"
"2016","49003","42","6","population","41"
"2016","49003","41","6","population","120"
"2016","49003","32","6","population","4050"
"2016","49003","31","6","population","43596"
"2016","49003","21","6","population","38782"
"2016","49003","11","6","population","2921"
"2015","49003","62","6","population","624"
"2015","49003","61","6","population","709"
"2015","49003","54","6","population","419"
"2015","49003","53","6","population","119"
"2015","49003","52","6","population","2760"
"2015","49003","51","6","population","27"
"2015","49003","43","6","population","186"
"2015","49003","42","6","population","40"
"2015","49003","41","6","population","114"
"2015","49003","32","6","population","3911"
"2015","49003","31","6","population","42097"
"2015","49003","21","6","population","38749"
"2015","49003","11","6","population","2895"
"2014","49003","62","6","population","587"
"2014","49003","61","6","population","664"
"2014","49003","54","6","population","420"
"2014","49003","53","6","population","116"
"2014","49003","52","6","population","2711"
"2014","49003","51","6","population","28"
"2014","49003","43","6","population","186"
"2014","49003","42","6","population","37"
"2014","49003","41","6","population","110"
"2014","49003","32","6","population","3796"
"2014","49003","31","6","population","40868"
"2014","49003","21","6","population","39104"
"2014","49003","11","6","population","2833"
"2013","49003","62","6","population","564"
"2013","49003","61","6","population","635"
"2013","49003","54","6","population","416"
"2013","49003","53","6","population","113"
"2013","49003","52","6","population","2637"
"2013","49003","51","6","population","29"
"2013","49003","43","6","population","181"
"2013","49003","42","6","population","36"
"2013","49003","41","6","population","113"
"2013","49003","32","6","population","3679"
"2013","49003","31","6","population","39599"
"2013","49003","21","6","population","39028"
"2013","49003","11","6","population","2829"
"2012","49003","62","6","population","566"
"2012","49003","61","6","population","633"
"2012","49003","54","6","population","426"
"2012","49003","53","6","population","114"
"2012","49003","52","6","population","2650"
"2012","49003","51","6","population","30"
"2012","49003","43","6","population","180"
"2012","49003","42","6","population","35"
"2012","49003","41","6","population","114"
"2012","49003","32","6","population","3683"
"2012","49003","31","6","population","39643"
"2012","49003","21","6","population","38208"
"2012","49003","11","6","population","2845"
"2011","49003","62","6","population","563"
"2011","49003","61","6","population","627"
"2011","49003","54","6","population","413"
"2011","49003","53","6","population","108"
"2011","49003","52","6","population","2522"
"2011","49003","51","6","population","30"
"2011","49003","43","6","population","181"
"2011","49003","42","6","population","34"
"2011","49003","41","6","population","111"
"2011","49003","32","6","population","3253"
"2011","49003","31","6","population","35019"
"2011","49003","21","6","population","43141"
"2011","49003","11","6","population","2840"
"2010","49003","62","6","population","588"
"2010","49003","61","6","population","652"
"2010","49003","54","6","population","441"
"2010","49003","53","6","population","113"
"2010","49003","52","6","population","2643"
"2010","49003","51","6","population","34"
"2010","49003","43","6","population","181"
"2010","49003","42","6","population","34"
"2010","49003","41","6","population","108"
"2010","49003","32","6","population","2993"
"2010","49003","31","6","population","32224"
"2010","49003","21","6","population","44938"
"2010","49003","11","6","population","2696"
"2009","49003","62","6","population","605"
"2009","49003","61","6","population","667"
"2009","49003","54","6","population","456"
"2009","49003","53","6","population","115"
"2009","49003","52","6","population","2680"
"2009","49003","51","6","population","36"
"2009","49003","43","6","population","177"
"2009","49003","42","6","population","33"
"2009","49003","41","6","population","112"
"2009","49003","32","6","population","2995"
"2009","49003","31","6","population","32236"
"2009","49003","21","6","population","46307"
"2009","49003","11","6","population","2669"
"2008","49003","62","6","population","600"
"2008","49003","61","6","population","657"
"2008","49003","54","6","population","459"
"2008","49003","53","6","population","114"
"2008","49003","52","6","population","2650"
"2008","49003","51","6","population","37"
"2008","49003","43","6","population","187"
"2008","49003","42","6","population","32"
"2008","49003","41","6","population","103"
"2008","49003","32","6","population","2988"
"2008","49003","31","6","population","32165"
"2008","49003","21","6","population","47063"
"2008","49003","11","6","population","2609"
"2007","49003","62","6","population","613"
"2007","49003","61","6","population","669"
"2007","49003","54","6","population","456"
"2007","49003","53","6","population","111"
"2007","49003","52","6","population","2587"
"2007","49003","51","6","population","38"
"2007","49003","43","6","population","186"
"2007","49003","42","6","population","31"
"2007","49003","41","6","population","101"
"2007","49003","32","6","population","2999"
"2007","49003","31","6","population","32287"
"2007","49003","21","6","population","46669"
"2007","49003","11","6","population","2402"
"2006","49003","62","6","population","602"
"2006","49003","61","6","population","653"
"2006","49003","54","6","population","442"
"2006","49003","53","6","population","106"
"2006","49003","52","6","population","2465"
"2006","49003","51","6","population","37"
"2006","49003","43","6","population","183"
"2006","49003","42","6","population","27"
"2006","49003","41","6","population","105"
"2006","49003","32","6","population","2935"
"2006","49003","31","6","population","31596"
"2006","49003","21","6","population","46486"
"2006","49003","11","6","population","2248"
"2005","49003","62","6","population","576"
"2005","49003","61","6","population","622"
"2005","49003","54","6","population","429"
"2005","49003","53","6","population","101"
"2005","49003","52","6","population","2352"
"2005","49003","51","6","population","37"
"2005","49003","43","6","population","182"
"2005","49003","42","6","population","27"
"2005","49003","41","6","population","101"
"2005","49003","32","6","population","2825"
"2005","49003","31","6","population","30406"
"2005","49003","21","6","population","46887"
"2005","49003","11","6","population","2096"
"2004","49003","62","6","population","563"
"2004","49003","61","6","population","605"
"2004","49003","54","6","population","421"
"2004","49003","53","6","population","97"
"2004","49003","52","6","population","2266"
"2004","49003","51","6","population","37"
"2004","49003","43","6","population","181"
"2004","49003","42","6","population","26"
"2004","49003","41","6","population","97"
"2004","49003","32","6","population","2720"
"2004","49003","31","6","population","29276"
"2004","49003","21","6","population","46840"
"2004","49003","11","6","population","1946"
"2003","49003","62","6","population","564"
"2003","49003","61","6","population","602"
"2003","49003","54","6","population","420"
"2003","49003","53","6","population","95"
"2003","49003","52","6","population","2223"
"2003","49003","51","6","population","38"
"2003","49003","43","6","population","181"
"2003","49003","42","6","population","26"
"2003","49003","41","6","population","90"
"2003","49003","32","6","population","2571"
"2003","49003","31","6","population","27674"
"2003","49003","21","6","population","46578"
"2003","49003","11","6","population","1807"
"2002","49003","62","6","population","570"
"2002","49003","61","6","population","606"
"2002","49003","54","6","population","420"
"2002","49003","53","6","population","94"
"2002","49003","52","6","population","2187"
"2002","49003","51","6","population","39"
"2002","49003","43","6","population","173"
"2002","49003","42","6","population","26"
"2002","49003","41","6","population","93"
"2002","49003","32","6","population","2513"
"2002","49003","31","6","population","27048"
"2002","49003","21","6","population","46665"
"2002","49003","11","6","population","1684"
"2001","49003","62","6","population","585"
"2001","49003","61","6","population","619"
"2001","49003","54","6","population","426"
"2001","49003","53","6","population","94"
"2001","49003","52","6","population","2183"
"2001","49003","51","6","population","40"
"2001","49003","43","6","population","170"
"2001","49003","42","6","population","26"
"2001","49003","41","6","population","91"
"2001","49003","32","6","population","2484"
"2001","49003","31","6","population","26738"
"2001","49003","21","6","population","47253"
"2001","49003","11","6","population","1650"
"2000","49003","62","6","population","572"
"2000","49003","61","6","population","602"
"2000","49003","54","6","population","407"
"2000","49003","53","6","population","88"
"2000","49003","52","6","population","2053"
"2000","49003","51","6","population","39"
"2000","49003","43","6","population","169"
"2000","49003","42","6","population","25"
"2000","49003","41","6","population","91"
"2000","49003","32","6","population","2349"
"2000","49003","31","6","population","25287"
"2000","49003","21","6","population","45875"
"2000","49003","11","6","population","1463"
"1999","49003","62","6","population","548"
"1999","49003","61","6","population","573"
"1999","49003","54","6","population","414"
"1999","49003","53","6","population","88"
"1999","49003","52","6","population","2055"
"1999","49003","51","6","population","40"
"1999","49003","43","6","population","160"
"1999","49003","42","6","population","24"
"1999","49003","41","6","population","86"
"1999","49003","32","6","population","2232"
"1999","49003","31","6","population","24032"
"1999","49003","21","6","population","45467"
"1999","49003","11","6","population","1357"
"1990","49003","62","6","population","338"
"1990","49003","61","6","population","439"
"1990","49003","54","6","population","317"
"1990","49003","53","6","population","56"
"1990","49003","52","6","population","1297"
"1990","49003","51","6","population","23"
"1990","49003","43","6","population","122"
"1990","49003","42","6","population","18"
"1990","49003","41","6","population","65"
"1990","49003","32","6","population","1160"
"1990","49003","31","6","population","12483"
"1990","49003","21","6","population","49284"
"1990","49003","11","6","population","1231"
"2060","49005","62","6","population","347"
"2060","49005","61","6","population","745"
"2060","49005","54","6","population","885"
"2060","49005","53","6","population","290"
"2060","49005","52","6","population","6425"
"2060","49005","51","6","population","43"
"2060","49005","43","6","population","301"
"2060","49005","42","6","population","60"
"2060","49005","41","6","population","205"
"2060","49005","32","6","population","7657"
"2060","49005","31","6","population","85916"
"2060","49005","21","6","population","22348"
"2060","49005","11","6","population","4486"
"2059","49005","62","6","population","348"
"2059","49005","61","6","population","746"
"2059","49005","54","6","population","872"
"2059","49005","53","6","population","286"
"2059","49005","52","6","population","6334"
"2059","49005","51","6","population","42"
"2059","49005","43","6","population","298"
"2059","49005","42","6","population","60"
"2059","49005","41","6","population","203"
"2059","49005","32","6","population","7589"
"2059","49005","31","6","population","85151"
"2059","49005","21","6","population","22383"
"2059","49005","11","6","population","4459"
"2058","49005","62","6","population","348"
"2058","49005","61","6","population","747"
"2058","49005","54","6","population","860"
"2058","49005","53","6","population","282"
"2058","49005","52","6","population","6244"
"2058","49005","51","6","population","41"
"2058","49005","43","6","population","295"
"2058","49005","42","6","population","59"
"2058","49005","41","6","population","201"
"2058","49005","32","6","population","7521"
"2058","49005","31","6","population","84392"
"2058","49005","21","6","population","22418"
"2058","49005","11","6","population","4431"
"2057","49005","62","6","population","349"
"2057","49005","61","6","population","748"
"2057","49005","54","6","population","848"
"2057","49005","53","6","population","278"
"2057","49005","52","6","population","6156"
"2057","49005","51","6","population","41"
"2057","49005","43","6","population","292"
"2057","49005","42","6","population","59"
"2057","49005","41","6","population","199"
"2057","49005","32","6","population","7454"
"2057","49005","31","6","population","83639"
"2057","49005","21","6","population","22453"
"2057","49005","11","6","population","4404"
"2056","49005","62","6","population","349"
"2056","49005","61","6","population","749"
"2056","49005","54","6","population","836"
"2056","49005","53","6","population","274"
"2056","49005","52","6","population","6069"
"2056","49005","51","6","population","40"
"2056","49005","43","6","population","290"
"2056","49005","42","6","population","58"
"2056","49005","41","6","population","197"
"2056","49005","32","6","population","7387"
"2056","49005","31","6","population","82894"
"2056","49005","21","6","population","22488"
"2056","49005","11","6","population","4377"
"2055","49005","62","6","population","350"
"2055","49005","61","6","population","750"
"2055","49005","54","6","population","824"
"2055","49005","53","6","population","270"
"2055","49005","52","6","population","5983"
"2055","49005","51","6","population","40"
"2055","49005","43","6","population","287"
"2055","49005","42","6","population","58"
"2055","49005","41","6","population","195"
"2055","49005","32","6","population","7322"
"2055","49005","31","6","population","82155"
"2055","49005","21","6","population","22524"
"2055","49005","11","6","population","4351"
"2054","49005","62","6","population","350"
"2054","49005","61","6","population","751"
"2054","49005","54","6","population","812"
"2054","49005","53","6","population","266"
"2054","49005","52","6","population","5898"
"2054","49005","51","6","population","39"
"2054","49005","43","6","population","284"
"2054","49005","42","6","population","57"
"2054","49005","41","6","population","194"
"2054","49005","32","6","population","7256"
"2054","49005","31","6","population","81423"
"2054","49005","21","6","population","22559"
"2054","49005","11","6","population","4324"
"2053","49005","62","6","population","351"
"2053","49005","61","6","population","752"
"2053","49005","54","6","population","801"
"2053","49005","53","6","population","262"
"2053","49005","52","6","population","5814"
"2053","49005","51","6","population","38"
"2053","49005","43","6","population","282"
"2053","49005","42","6","population","56"
"2053","49005","41","6","population","192"
"2053","49005","32","6","population","7192"
"2053","49005","31","6","population","80697"
"2053","49005","21","6","population","22595"
"2053","49005","11","6","population","4298"
"2052","49005","62","6","population","351"
"2052","49005","61","6","population","753"
"2052","49005","54","6","population","789"
"2052","49005","53","6","population","259"
"2052","49005","52","6","population","5732"
"2052","49005","51","6","population","38"
"2052","49005","43","6","population","279"
"2052","49005","42","6","population","56"
"2052","49005","41","6","population","190"
"2052","49005","32","6","population","7128"
"2052","49005","31","6","population","79978"
"2052","49005","21","6","population","22630"
"2052","49005","11","6","population","4271"
"2051","49005","62","6","population","352"
"2051","49005","61","6","population","755"
"2051","49005","54","6","population","778"
"2051","49005","53","6","population","255"
"2051","49005","52","6","population","5651"
"2051","49005","51","6","population","37"
"2051","49005","43","6","population","276"
"2051","49005","42","6","population","55"
"2051","49005","41","6","population","188"
"2051","49005","32","6","population","7064"
"2051","49005","31","6","population","79265"
"2051","49005","21","6","population","22665"
"2051","49005","11","6","population","4245"
"2050","49005","62","6","population","352"
"2050","49005","61","6","population","756"
"2050","49005","54","6","population","767"
"2050","49005","53","6","population","251"
"2050","49005","52","6","population","5571"
"2050","49005","51","6","population","37"
"2050","49005","43","6","population","274"
"2050","49005","42","6","population","55"
"2050","49005","41","6","population","186"
"2050","49005","32","6","population","7001"
"2050","49005","31","6","population","78559"
"2050","49005","21","6","population","22701"
"2050","49005","11","6","population","4219"
"2049","49005","62","6","population","353"
"2049","49005","61","6","population","757"
"2049","49005","54","6","population","756"
"2049","49005","53","6","population","248"
"2049","49005","52","6","population","5492"
"2049","49005","51","6","population","36"
"2049","49005","43","6","population","271"
"2049","49005","42","6","population","54"
"2049","49005","41","6","population","185"
"2049","49005","32","6","population","6939"
"2049","49005","31","6","population","77859"
"2049","49005","21","6","population","22737"
"2049","49005","11","6","population","4193"
"2048","49005","62","6","population","353"
"2048","49005","61","6","population","757"
"2048","49005","54","6","population","745"
"2048","49005","53","6","population","244"
"2048","49005","52","6","population","5411"
"2048","49005","51","6","population","36"
"2048","49005","43","6","population","268"
"2048","49005","42","6","population","54"
"2048","49005","41","6","population","183"
"2048","49005","32","6","population","6877"
"2048","49005","31","6","population","77171"
"2048","49005","21","6","population","22787"
"2048","49005","11","6","population","4169"
"2047","49005","62","6","population","352"
"2047","49005","61","6","population","756"
"2047","49005","54","6","population","733"
"2047","49005","53","6","population","240"
"2047","49005","52","6","population","5324"
"2047","49005","51","6","population","35"
"2047","49005","43","6","population","265"
"2047","49005","42","6","population","53"
"2047","49005","41","6","population","181"
"2047","49005","32","6","population","6816"
"2047","49005","31","6","population","76484"
"2047","49005","21","6","population","22844"
"2047","49005","11","6","population","4145"
"2046","49005","62","6","population","351"
"2046","49005","61","6","population","754"
"2046","49005","54","6","population","721"
"2046","49005","53","6","population","236"
"2046","49005","52","6","population","5238"
"2046","49005","51","6","population","35"
"2046","49005","43","6","population","262"
"2046","49005","42","6","population","53"
"2046","49005","41","6","population","178"
"2046","49005","32","6","population","6753"
"2046","49005","31","6","population","75778"
"2046","49005","21","6","population","22909"
"2046","49005","11","6","population","4120"
"2045","49005","62","6","population","350"
"2045","49005","61","6","population","752"
"2045","49005","54","6","population","710"
"2045","49005","53","6","population","232"
"2045","49005","52","6","population","5152"
"2045","49005","51","6","population","34"
"2045","49005","43","6","population","259"
"2045","49005","42","6","population","52"
"2045","49005","41","6","population","176"
"2045","49005","32","6","population","6690"
"2045","49005","31","6","population","75067"
"2045","49005","21","6","population","22977"
"2045","49005","11","6","population","4095"
"2044","49005","62","6","population","349"
"2044","49005","61","6","population","748"
"2044","49005","54","6","population","697"
"2044","49005","53","6","population","228"
"2044","49005","52","6","population","5063"
"2044","49005","51","6","population","34"
"2044","49005","43","6","population","256"
"2044","49005","42","6","population","51"
"2044","49005","41","6","population","174"
"2044","49005","32","6","population","6624"
"2044","49005","31","6","population","74330"
"2044","49005","21","6","population","23074"
"2044","49005","11","6","population","4071"
"2043","49005","62","6","population","347"
"2043","49005","61","6","population","745"
"2043","49005","54","6","population","685"
"2043","49005","53","6","population","224"
"2043","49005","52","6","population","4973"
"2043","49005","51","6","population","33"
"2043","49005","43","6","population","252"
"2043","49005","42","6","population","51"
"2043","49005","41","6","population","172"
"2043","49005","32","6","population","6558"
"2043","49005","31","6","population","73591"
"2043","49005","21","6","population","23187"
"2043","49005","11","6","population","4048"
"2042","49005","62","6","population","346"
"2042","49005","61","6","population","742"
"2042","49005","54","6","population","673"
"2042","49005","53","6","population","220"
"2042","49005","52","6","population","4887"
"2042","49005","51","6","population","32"
"2042","49005","43","6","population","249"
"2042","49005","42","6","population","50"
"2042","49005","41","6","population","169"
"2042","49005","32","6","population","6492"
"2042","49005","31","6","population","72842"
"2042","49005","21","6","population","23320"
"2042","49005","11","6","population","4025"
"2041","49005","62","6","population","345"
"2041","49005","61","6","population","739"
"2041","49005","54","6","population","662"
"2041","49005","53","6","population","217"
"2041","49005","52","6","population","4808"
"2041","49005","51","6","population","32"
"2041","49005","43","6","population","246"
"2041","49005","42","6","population","49"
"2041","49005","41","6","population","167"
"2041","49005","32","6","population","6424"
"2041","49005","31","6","population","72085"
"2041","49005","21","6","population","23471"
"2041","49005","11","6","population","4003"
"2040","49005","62","6","population","344"
"2040","49005","61","6","population","738"
"2040","49005","54","6","population","651"
"2040","49005","53","6","population","213"
"2040","49005","52","6","population","4729"
"2040","49005","51","6","population","31"
"2040","49005","43","6","population","243"
"2040","49005","42","6","population","49"
"2040","49005","41","6","population","165"
"2040","49005","32","6","population","6355"
"2040","49005","31","6","population","71312"
"2040","49005","21","6","population","23658"
"2040","49005","11","6","population","3982"
"2039","49005","62","6","population","343"
"2039","49005","61","6","population","736"
"2039","49005","54","6","population","641"
"2039","49005","53","6","population","210"
"2039","49005","52","6","population","4652"
"2039","49005","51","6","population","31"
"2039","49005","43","6","population","240"
"2039","49005","42","6","population","48"
"2039","49005","41","6","population","164"
"2039","49005","32","6","population","6284"
"2039","49005","31","6","population","70516"
"2039","49005","21","6","population","23886"
"2039","49005","11","6","population","3962"
"2038","49005","62","6","population","341"
"2038","49005","61","6","population","733"
"2038","49005","54","6","population","630"
"2038","49005","53","6","population","206"
"2038","49005","52","6","population","4572"
"2038","49005","51","6","population","30"
"2038","49005","43","6","population","237"
"2038","49005","42","6","population","48"
"2038","49005","41","6","population","161"
"2038","49005","32","6","population","6213"
"2038","49005","31","6","population","69713"
"2038","49005","21","6","population","24174"
"2038","49005","11","6","population","3944"
"2037","49005","62","6","population","340"
"2037","49005","61","6","population","728"
"2037","49005","54","6","population","619"
"2037","49005","53","6","population","203"
"2037","49005","52","6","population","4492"
"2037","49005","51","6","population","30"
"2037","49005","43","6","population","234"
"2037","49005","42","6","population","47"
"2037","49005","41","6","population","159"
"2037","49005","32","6","population","6139"
"2037","49005","31","6","population","68890"
"2037","49005","21","6","population","24526"
"2037","49005","11","6","population","3929"
"2036","49005","62","6","population","337"
"2036","49005","61","6","population","724"
"2036","49005","54","6","population","608"
"2036","49005","53","6","population","199"
"2036","49005","52","6","population","4411"
"2036","49005","51","6","population","29"
"2036","49005","43","6","population","231"
"2036","49005","42","6","population","46"
"2036","49005","41","6","population","157"
"2036","49005","32","6","population","6064"
"2036","49005","31","6","population","68043"
"2036","49005","21","6","population","24951"
"2036","49005","11","6","population","3917"
"2035","49005","62","6","population","335"
"2035","49005","61","6","population","720"
"2035","49005","54","6","population","597"
"2035","49005","53","6","population","195"
"2035","49005","52","6","population","4332"
"2035","49005","51","6","population","29"
"2035","49005","43","6","population","227"
"2035","49005","42","6","population","46"
"2035","49005","41","6","population","155"
"2035","49005","32","6","population","5985"
"2035","49005","31","6","population","67159"
"2035","49005","21","6","population","25446"
"2035","49005","11","6","population","3907"
"2034","49005","62","6","population","334"
"2034","49005","61","6","population","716"
"2034","49005","54","6","population","586"
"2034","49005","53","6","population","192"
"2034","49005","52","6","population","4255"
"2034","49005","51","6","population","28"
"2034","49005","43","6","population","224"
"2034","49005","42","6","population","45"
"2034","49005","41","6","population","153"
"2034","49005","32","6","population","5903"
"2034","49005","31","6","population","66242"
"2034","49005","21","6","population","26012"
"2034","49005","11","6","population","3899"
"2033","49005","62","6","population","332"
"2033","49005","61","6","population","713"
"2033","49005","54","6","population","575"
"2033","49005","53","6","population","188"
"2033","49005","52","6","population","4178"
"2033","49005","51","6","population","28"
"2033","49005","43","6","population","221"
"2033","49005","42","6","population","44"
"2033","49005","41","6","population","151"
"2033","49005","32","6","population","5818"
"2033","49005","31","6","population","65289"
"2033","49005","21","6","population","26629"
"2033","49005","11","6","population","3892"
"2032","49005","62","6","population","330"
"2032","49005","61","6","population","708"
"2032","49005","54","6","population","564"
"2032","49005","53","6","population","185"
"2032","49005","52","6","population","4098"
"2032","49005","51","6","population","27"
"2032","49005","43","6","population","218"
"2032","49005","42","6","population","44"
"2032","49005","41","6","population","149"
"2032","49005","32","6","population","5727"
"2032","49005","31","6","population","64266"
"2032","49005","21","6","population","27282"
"2032","49005","11","6","population","3884"
"2031","49005","62","6","population","327"
"2031","49005","61","6","population","702"
"2031","49005","54","6","population","553"
"2031","49005","53","6","population","181"
"2031","49005","52","6","population","4012"
"2031","49005","51","6","population","27"
"2031","49005","43","6","population","215"
"2031","49005","42","6","population","43"
"2031","49005","41","6","population","146"
"2031","49005","32","6","population","5630"
"2031","49005","31","6","population","63177"
"2031","49005","21","6","population","27959"
"2031","49005","11","6","population","3875"
"2030","49005","62","6","population","324"
"2030","49005","61","6","population","696"
"2030","49005","54","6","population","541"
"2030","49005","53","6","population","177"
"2030","49005","52","6","population","3925"
"2030","49005","51","6","population","26"
"2030","49005","43","6","population","211"
"2030","49005","42","6","population","42"
"2030","49005","41","6","population","144"
"2030","49005","32","6","population","5528"
"2030","49005","31","6","population","62029"
"2030","49005","21","6","population","28657"
"2030","49005","11","6","population","3864"
"2029","49005","62","6","population","321"
"2029","49005","61","6","population","689"
"2029","49005","54","6","population","528"
"2029","49005","53","6","population","173"
"2029","49005","52","6","population","3834"
"2029","49005","51","6","population","25"
"2029","49005","43","6","population","207"
"2029","49005","42","6","population","42"
"2029","49005","41","6","population","141"
"2029","49005","32","6","population","5421"
"2029","49005","31","6","population","60824"
"2029","49005","21","6","population","29360"
"2029","49005","11","6","population","3852"
"2028","49005","62","6","population","317"
"2028","49005","61","6","population","680"
"2028","49005","54","6","population","515"
"2028","49005","53","6","population","169"
"2028","49005","52","6","population","3739"
"2028","49005","51","6","population","25"
"2028","49005","43","6","population","203"
"2028","49005","42","6","population","41"
"2028","49005","41","6","population","138"
"2028","49005","32","6","population","5309"
"2028","49005","31","6","population","59567"
"2028","49005","21","6","population","30064"
"2028","49005","11","6","population","3837"
"2027","49005","62","6","population","312"
"2027","49005","61","6","population","669"
"2027","49005","54","6","population","501"
"2027","49005","53","6","population","164"
"2027","49005","52","6","population","3640"
"2027","49005","51","6","population","24"
"2027","49005","43","6","population","198"
"2027","49005","42","6","population","40"
"2027","49005","41","6","population","135"
"2027","49005","32","6","population","5196"
"2027","49005","31","6","population","58304"
"2027","49005","21","6","population","30772"
"2027","49005","11","6","population","3823"
"2026","49005","62","6","population","307"
"2026","49005","61","6","population","659"
"2026","49005","54","6","population","488"
"2026","49005","53","6","population","160"
"2026","49005","52","6","population","3541"
"2026","49005","51","6","population","23"
"2026","49005","43","6","population","194"
"2026","49005","42","6","population","39"
"2026","49005","41","6","population","132"
"2026","49005","32","6","population","5080"
"2026","49005","31","6","population","57004"
"2026","49005","21","6","population","31455"
"2026","49005","11","6","population","3806"
"2025","49005","62","6","population","302"
"2025","49005","61","6","population","648"
"2025","49005","54","6","population","474"
"2025","49005","53","6","population","155"
"2025","49005","52","6","population","3442"
"2025","49005","51","6","population","23"
"2025","49005","43","6","population","189"
"2025","49005","42","6","population","38"
"2025","49005","41","6","population","129"
"2025","49005","32","6","population","4963"
"2025","49005","31","6","population","55685"
"2025","49005","21","6","population","32123"
"2025","49005","11","6","population","3787"
"2024","49005","62","6","population","298"
"2024","49005","61","6","population","639"
"2024","49005","54","6","population","461"
"2024","49005","53","6","population","151"
"2024","49005","52","6","population","3346"
"2024","49005","51","6","population","22"
"2024","49005","43","6","population","185"
"2024","49005","42","6","population","37"
"2024","49005","41","6","population","126"
"2024","49005","32","6","population","4848"
"2024","49005","31","6","population","54396"
"2024","49005","21","6","population","32784"
"2024","49005","11","6","population","3769"
"2023","49005","62","6","population","293"
"2023","49005","61","6","population","629"
"2023","49005","54","6","population","448"
"2023","49005","53","6","population","147"
"2023","49005","52","6","population","3254"
"2023","49005","51","6","population","22"
"2023","49005","43","6","population","181"
"2023","49005","42","6","population","36"
"2023","49005","41","6","population","123"
"2023","49005","32","6","population","4742"
"2023","49005","31","6","population","53209"
"2023","49005","21","6","population","33422"
"2023","49005","11","6","population","3754"
"2022","49005","62","6","population","289"
"2022","49005","61","6","population","620"
"2022","49005","54","6","population","436"
"2022","49005","53","6","population","143"
"2022","49005","52","6","population","3169"
"2022","49005","51","6","population","21"
"2022","49005","43","6","population","177"
"2022","49005","42","6","population","35"
"2022","49005","41","6","population","120"
"2022","49005","32","6","population","4648"
"2022","49005","31","6","population","52160"
